Date,Daily Mean PM2.5 Concentration,Units,Daily AQI Value
10-09-2022,6,ug/m3 LC,33
11-09-2022,5.9,ug/m3 LC,33
12-09-2022,5.1,ug/m3 LC,28
13-09-2022,5.9,ug/m3 LC,33
14-09-2022,8.5,ug/m3 LC,47
15-09-2022,8.4,ug/m3 LC,47
16-09-2022,9.8,ug/m3 LC,52
17-09-2022,13.2,ug/m3 LC,59
18-09-2022,10.7,ug/m3 LC,54
19-09-2022,5.9,ug/m3 LC,33
20-09-2022,4.1,ug/m3 LC,23
21-09-2022,3.1,ug/m3 LC,17
22-09-2022,3.5,ug/m3 LC,19
23-09-2022,3.9,ug/m3 LC,22
24-09-2022,3.9,ug/m3 LC,22
25-09-2022,4.7,ug/m3 LC,26
26-09-2022,6.2,ug/m3 LC,34
27-09-2022,6,ug/m3 LC,33
28-09-2022,6.4,ug/m3 LC,36
29-09-2022,10.3,ug/m3 LC,53
30-09-2022,11.3,ug/m3 LC,55
01-10-2022,9.3,ug/m3 LC,51
02-10-2022,6.9,ug/m3 LC,38
03-10-2022,8,ug/m3 LC,44
04-10-2022,10.3,ug/m3 LC,53
05-10-2022,12.1,ug/m3 LC,57
06-10-2022,15.7,ug/m3 LC,63
07-10-2022,17.4,ug/m3 LC,66
08-10-2022,8.9,ug/m3 LC,49
09-10-2022,8.7,ug/m3 LC,48
10-10-2022,9.3,ug/m3 LC,51
11-10-2022,10.9,ug/m3 LC,54
12-10-2022,10.3,ug/m3 LC,53
13-10-2022,11.1,ug/m3 LC,55
14-10-2022,10.1,ug/m3 LC,53
15-10-2022,6.5,ug/m3 LC,36
16-10-2022,6.3,ug/m3 LC,35
17-10-2022,6.2,ug/m3 LC,34
18-10-2022,1.7,ug/m3 LC,9
19-10-2022,2.3,ug/m3 LC,13
20-10-2022,3.6,ug/m3 LC,20
21-10-2022,8.9,ug/m3 LC,49
22-10-2022,11.5,ug/m3 LC,55
23-10-2022,7.2,ug/m3 LC,40
24-10-2022,4.3,ug/m3 LC,24
25-10-2022,2.5,ug/m3 LC,14
26-10-2022,6,ug/m3 LC,33
27-10-2022,8.4,ug/m3 LC,47
28-10-2022,8.4,ug/m3 LC,47
29-10-2022,5.2,ug/m3 LC,29
30-10-2022,3.9,ug/m3 LC,22
31-10-2022,4,ug/m3 LC,22
01-11-2022,9.5,ug/m3 LC,52
02-11-2022,5.2,ug/m3 LC,29
03-11-2022,3.3,ug/m3 LC,18
04-11-2022,2.8,ug/m3 LC,16
05-11-2022,2.3,ug/m3 LC,13
06-11-2022,5.9,ug/m3 LC,33
07-11-2022,4.9,ug/m3 LC,27
08-11-2022,1.4,ug/m3 LC,8
09-11-2022,2.1,ug/m3 LC,12
10-11-2022,2,ug/m3 LC,11
11-11-2022,1.4,ug/m3 LC,8
12-11-2022,3.9,ug/m3 LC,22
13-11-2022,5.8,ug/m3 LC,32
14-11-2022,2.9,ug/m3 LC,16
15-11-2022,2.7,ug/m3 LC,15
16-11-2022,2.1,ug/m3 LC,12
17-11-2022,2.6,ug/m3 LC,14
18-11-2022,4.1,ug/m3 LC,23
19-11-2022,2.7,ug/m3 LC,15
20-11-2022,2.8,ug/m3 LC,16
21-11-2022,2.8,ug/m3 LC,16
22-11-2022,3.5,ug/m3 LC,19
23-11-2022,3.4,ug/m3 LC,19
24-11-2022,1.6,ug/m3 LC,9
25-11-2022,1.8,ug/m3 LC,10
26-11-2022,3.7,ug/m3 LC,21
27-11-2022,5.3,ug/m3 LC,29
28-11-2022,13.4,ug/m3 LC,59
29-11-2022,8.2,ug/m3 LC,46
30-11-2022,9.1,ug/m3 LC,51
01-12-2022,4.9,ug/m3 LC,27
02-12-2022,1.6,ug/m3 LC,9
03-12-2022,3.1,ug/m3 LC,17
04-12-2022,3,ug/m3 LC,17
05-12-2022,3.1,ug/m3 LC,17
06-12-2022,3.6,ug/m3 LC,20
07-12-2022,3.3,ug/m3 LC,18
08-12-2022,3.2,ug/m3 LC,18
09-12-2022,4.7,ug/m3 LC,26
10-12-2022,3.9,ug/m3 LC,22
11-12-2022,3,ug/m3 LC,17
12-12-2022,2.5,ug/m3 LC,14
13-12-2022,3.4,ug/m3 LC,19
14-12-2022,3.3,ug/m3 LC,18
15-12-2022,2.9,ug/m3 LC,16
16-12-2022,2.3,ug/m3 LC,13
17-12-2022,2.1,ug/m3 LC,12
18-12-2022,6.1,ug/m3 LC,34
19-12-2022,3.6,ug/m3 LC,20
20-12-2022,4.1,ug/m3 LC,23
21-12-2022,3.8,ug/m3 LC,21
22-12-2022,4.8,ug/m3 LC,27
23-12-2022,6.9,ug/m3 LC,38
24-12-2022,3.1,ug/m3 LC,17
25-12-2022,1.2,ug/m3 LC,7
26-12-2022,1.2,ug/m3 LC,7
27-12-2022,4.8,ug/m3 LC,27
28-12-2022,3.3,ug/m3 LC,18
29-12-2022,6.4,ug/m3 LC,36
30-12-2022,5.3,ug/m3 LC,29
31-12-2022,3.2,ug/m3 LC,18
01-01-2022,6,ug/m3 LC,33
02-01-2022,2.7,ug/m3 LC,15
03-01-2022,6,ug/m3 LC,33
04-01-2022,6.9,ug/m3 LC,38
05-01-2022,10.9,ug/m3 LC,54
06-01-2022,11,ug/m3 LC,55
07-01-2022,11.8,ug/m3 LC,56
08-01-2022,4.1,ug/m3 LC,23
10-01-2022,3.4,ug/m3 LC,19
11-01-2022,4.1,ug/m3 LC,23
12-01-2022,8.6,ug/m3 LC,48
13-01-2022,8.6,ug/m3 LC,48
14-01-2022,12,ug/m3 LC,56
15-01-2022,9.5,ug/m3 LC,52
16-01-2022,6.6,ug/m3 LC,37
17-01-2022,9.3,ug/m3 LC,51
18-01-2022,4.9,ug/m3 LC,27
19-01-2022,9.5,ug/m3 LC,52
20-01-2022,15.3,ug/m3 LC,63
21-01-2022,7.9,ug/m3 LC,44
22-01-2022,4.8,ug/m3 LC,27
23-01-2022,4.2,ug/m3 LC,23
24-01-2022,6.8,ug/m3 LC,38
25-01-2022,8.4,ug/m3 LC,47
26-01-2022,9.4,ug/m3 LC,52
27-01-2022,7.5,ug/m3 LC,42
28-01-2022,4.1,ug/m3 LC,23
29-01-2022,4.9,ug/m3 LC,27
30-01-2022,8.5,ug/m3 LC,47
31-01-2022,9.6,ug/m3 LC,52
01-02-2022,11.6,ug/m3 LC,56
02-02-2022,6.2,ug/m3 LC,34
03-02-2022,4,ug/m3 LC,22
04-02-2022,3.3,ug/m3 LC,18
05-02-2022,3.8,ug/m3 LC,21
06-02-2022,5.3,ug/m3 LC,29
07-02-2022,3.5,ug/m3 LC,19
08-02-2022,5.5,ug/m3 LC,31
09-02-2022,5.2,ug/m3 LC,29
10-02-2022,4.1,ug/m3 LC,23
11-02-2022,7.1,ug/m3 LC,39
12-02-2022,6.7,ug/m3 LC,37
13-02-2022,5.6,ug/m3 LC,31
14-02-2022,6.2,ug/m3 LC,34
15-02-2022,7.8,ug/m3 LC,43
16-02-2022,6.1,ug/m3 LC,34
17-02-2022,6,ug/m3 LC,33
18-02-2022,6,ug/m3 LC,33
19-02-2022,9.6,ug/m3 LC,52
20-02-2022,11.7,ug/m3 LC,56
21-02-2022,8.9,ug/m3 LC,49
22-02-2022,4.9,ug/m3 LC,27
23-02-2022,3.8,ug/m3 LC,21
24-02-2022,3.2,ug/m3 LC,18
25-02-2022,5.7,ug/m3 LC,32
26-02-2022,6.3,ug/m3 LC,35
27-02-2022,5.5,ug/m3 LC,31
28-02-2022,7.1,ug/m3 LC,39
01-03-2022,7,ug/m3 LC,39
02-03-2022,10.8,ug/m3 LC,54
03-03-2022,11.1,ug/m3 LC,55
04-03-2022,5.1,ug/m3 LC,28
05-03-2022,9.1,ug/m3 LC,51
06-03-2022,4.8,ug/m3 LC,27
07-03-2022,7.8,ug/m3 LC,43
08-03-2022,5.7,ug/m3 LC,32
09-03-2022,8.4,ug/m3 LC,47
10-03-2022,13.1,ug/m3 LC,58
11-03-2022,8.1,ug/m3 LC,45
12-03-2022,6.5,ug/m3 LC,36
13-03-2022,9.8,ug/m3 LC,52
18-03-2022,10,ug/m3 LC,53
19-03-2022,8.5,ug/m3 LC,47
20-03-2022,6.4,ug/m3 LC,36
21-03-2022,9.6,ug/m3 LC,52
22-03-2022,11.1,ug/m3 LC,55
23-03-2022,5.2,ug/m3 LC,29
24-03-2022,7.5,ug/m3 LC,42
25-03-2022,8.4,ug/m3 LC,47
26-03-2022,9.2,ug/m3 LC,51
27-03-2022,7.8,ug/m3 LC,43
28-03-2022,6.1,ug/m3 LC,34
29-03-2022,4.2,ug/m3 LC,23
30-03-2022,5.8,ug/m3 LC,32
31-03-2022,5.2,ug/m3 LC,29
01-04-2022,6.6,ug/m3 LC,37
02-04-2022,9.4,ug/m3 LC,52
03-04-2022,7.5,ug/m3 LC,42
04-04-2022,10,ug/m3 LC,53
05-04-2022,10.7,ug/m3 LC,54
06-04-2022,13.3,ug/m3 LC,59
07-04-2022,9.7,ug/m3 LC,52
08-04-2022,8.3,ug/m3 LC,46
09-04-2022,16.9,ug/m3 LC,66
10-04-2022,17.7,ug/m3 LC,67
11-04-2022,14.5,ug/m3 LC,61
12-04-2022,11.1,ug/m3 LC,55
13-04-2022,5.9,ug/m3 LC,33
14-04-2022,6.7,ug/m3 LC,37
15-04-2022,8.3,ug/m3 LC,46
16-04-2022,5,ug/m3 LC,28
17-04-2022,5.1,ug/m3 LC,28
18-04-2022,8.7,ug/m3 LC,48
19-04-2022,8.1,ug/m3 LC,45
20-04-2022,5,ug/m3 LC,28
21-04-2022,2.8,ug/m3 LC,16
22-04-2022,6.8,ug/m3 LC,38
23-04-2022,7,ug/m3 LC,39
24-04-2022,8.3,ug/m3 LC,46
25-04-2022,8.4,ug/m3 LC,47
26-04-2022,13,ug/m3 LC,58
27-04-2022,17.7,ug/m3 LC,67
28-04-2022,12.2,ug/m3 LC,57
29-04-2022,13,ug/m3 LC,58
30-04-2022,13.4,ug/m3 LC,59
01-05-2022,12.3,ug/m3 LC,57
02-05-2022,10.3,ug/m3 LC,53
03-05-2022,10.6,ug/m3 LC,54
04-05-2022,12.2,ug/m3 LC,57
05-05-2022,11.6,ug/m3 LC,56
06-05-2022,11.1,ug/m3 LC,55
08-05-2022,11.3,ug/m3 LC,55
09-05-2022,10,ug/m3 LC,53
10-05-2022,5.9,ug/m3 LC,33
11-05-2022,11,ug/m3 LC,55
12-05-2022,13.8,ug/m3 LC,60
13-05-2022,7.6,ug/m3 LC,42
14-05-2022,11,ug/m3 LC,55
15-05-2022,11.1,ug/m3 LC,55
16-05-2022,10.3,ug/m3 LC,53
17-05-2022,7.1,ug/m3 LC,39
18-05-2022,10.4,ug/m3 LC,53
19-05-2022,10.6,ug/m3 LC,54
20-05-2022,5.3,ug/m3 LC,29
21-05-2022,6.1,ug/m3 LC,34
22-05-2022,8.7,ug/m3 LC,48
23-05-2022,7.8,ug/m3 LC,43
24-05-2022,9.6,ug/m3 LC,52
25-05-2022,10.6,ug/m3 LC,54
26-05-2022,8.7,ug/m3 LC,48
27-05-2022,6,ug/m3 LC,33
28-05-2022,4.2,ug/m3 LC,23
29-05-2022,5.8,ug/m3 LC,32
30-05-2022,9,ug/m3 LC,50
31-05-2022,12.9,ug/m3 LC,58
01-06-2022,12.9,ug/m3 LC,58
02-06-2022,12.6,ug/m3 LC,58
03-06-2022,10.6,ug/m3 LC,54
04-06-2022,4,ug/m3 LC,22
05-06-2022,3.4,ug/m3 LC,19
06-06-2022,3.2,ug/m3 LC,18
07-06-2022,3.9,ug/m3 LC,22
08-06-2022,8.9,ug/m3 LC,49
09-06-2022,9,ug/m3 LC,50
10-06-2022,7,ug/m3 LC,39
11-06-2022,5.8,ug/m3 LC,32
12-06-2022,3.1,ug/m3 LC,17
13-06-2022,2.4,ug/m3 LC,13
14-06-2022,7.8,ug/m3 LC,43
15-06-2022,12.3,ug/m3 LC,57
16-06-2022,13.3,ug/m3 LC,59
17-06-2022,10.1,ug/m3 LC,53
18-06-2022,6.3,ug/m3 LC,35
19-06-2022,6.5,ug/m3 LC,36
20-06-2022,6.8,ug/m3 LC,38
21-06-2022,11.4,ug/m3 LC,55
22-06-2022,12.8,ug/m3 LC,58
23-06-2022,10.8,ug/m3 LC,54
24-06-2022,9,ug/m3 LC,50
25-06-2022,8.8,ug/m3 LC,49
26-06-2022,7,ug/m3 LC,39
27-06-2022,9.5,ug/m3 LC,52
28-06-2022,9,ug/m3 LC,50
29-06-2022,9.3,ug/m3 LC,51
30-06-2022,9.5,ug/m3 LC,52
01-07-2022,9,ug/m3 LC,50
02-07-2022,8.2,ug/m3 LC,46
03-07-2022,6.2,ug/m3 LC,34
04-07-2022,6.1,ug/m3 LC,34
05-07-2022,4.6,ug/m3 LC,26
06-07-2022,3.6,ug/m3 LC,20
07-07-2022,4.7,ug/m3 LC,26
08-07-2022,4,ug/m3 LC,22
09-07-2022,5.4,ug/m3 LC,30
10-07-2022,7,ug/m3 LC,39
11-07-2022,6.9,ug/m3 LC,38
12-07-2022,5,ug/m3 LC,28
13-07-2022,4.6,ug/m3 LC,26
14-07-2022,4.5,ug/m3 LC,25
15-07-2022,5.7,ug/m3 LC,32
16-07-2022,10.8,ug/m3 LC,54
17-07-2022,7.9,ug/m3 LC,44
18-07-2022,11.3,ug/m3 LC,55
19-07-2022,10.3,ug/m3 LC,53
20-07-2022,9.3,ug/m3 LC,51
21-07-2022,7.8,ug/m3 LC,43
22-07-2022,7.1,ug/m3 LC,39
23-07-2022,11.1,ug/m3 LC,55
24-07-2022,9.6,ug/m3 LC,52
25-07-2022,5.8,ug/m3 LC,32
26-07-2022,4.9,ug/m3 LC,27
27-07-2022,6.2,ug/m3 LC,34
28-07-2022,5.1,ug/m3 LC,28
29-07-2022,5.4,ug/m3 LC,30
30-07-2022,3.3,ug/m3 LC,18
31-07-2022,6.1,ug/m3 LC,34
01-08-2022,5.2,ug/m3 LC,29
02-08-2022,6.3,ug/m3 LC,35
03-08-2022,6.1,ug/m3 LC,34
04-08-2022,6,ug/m3 LC,33
05-08-2022,6.8,ug/m3 LC,38
06-08-2022,5.8,ug/m3 LC,32
07-08-2022,8.1,ug/m3 LC,45
08-08-2022,9.2,ug/m3 LC,51
09-08-2022,9.6,ug/m3 LC,52
10-08-2022,9.3,ug/m3 LC,51
11-08-2022,8.6,ug/m3 LC,48
12-08-2022,8.5,ug/m3 LC,47
13-08-2022,11.2,ug/m3 LC,55
14-08-2022,10.6,ug/m3 LC,54
15-08-2022,11.2,ug/m3 LC,55
16-08-2022,9.3,ug/m3 LC,51
17-08-2022,7.1,ug/m3 LC,39
18-08-2022,5.6,ug/m3 LC,31
19-08-2022,6.9,ug/m3 LC,38
20-08-2022,10,ug/m3 LC,53
21-08-2022,6.7,ug/m3 LC,37
22-08-2022,4.6,ug/m3 LC,26
23-08-2022,6.7,ug/m3 LC,37
24-08-2022,6.2,ug/m3 LC,34
25-08-2022,5.9,ug/m3 LC,33
26-08-2022,4.1,ug/m3 LC,23
27-08-2022,4.4,ug/m3 LC,24
28-08-2022,3.6,ug/m3 LC,20
29-08-2022,5.2,ug/m3 LC,29
31-08-2022,16.7,ug/m3 LC,65
01-09-2022,17.5,ug/m3 LC,67
02-09-2022,18,ug/m3 LC,68
03-09-2022,15.1,ug/m3 LC,62
04-09-2022,8.4,ug/m3 LC,47
05-09-2022,9.9,ug/m3 LC,52
06-09-2022,11.2,ug/m3 LC,55
07-09-2022,11.1,ug/m3 LC,55
08-09-2022,17,ug/m3 LC,66
09-09-2022,10.1,ug/m3 LC,53
10-09-2022,10.1,ug/m3 LC,53
11-09-2022,5.4,ug/m3 LC,30
12-09-2022,7.4,ug/m3 LC,41
13-09-2022,14.6,ug/m3 LC,61
14-09-2022,9.4,ug/m3 LC,52
15-09-2022,8.9,ug/m3 LC,49
16-09-2022,11.3,ug/m3 LC,55
17-09-2022,11.7,ug/m3 LC,56
18-09-2022,9.6,ug/m3 LC,52
19-09-2022,6.9,ug/m3 LC,38
20-09-2022,5.5,ug/m3 LC,31
21-09-2022,6.4,ug/m3 LC,36
22-09-2022,6.2,ug/m3 LC,34
23-09-2022,7.5,ug/m3 LC,42
24-09-2022,10.2,ug/m3 LC,53
25-09-2022,12,ug/m3 LC,56
26-09-2022,11.6,ug/m3 LC,56
27-09-2022,12.1,ug/m3 LC,57
28-09-2022,10.8,ug/m3 LC,54
29-09-2022,11,ug/m3 LC,55
30-09-2022,9.3,ug/m3 LC,51
01-10-2022,7.2,ug/m3 LC,40
02-10-2022,6.8,ug/m3 LC,38
03-10-2022,8.6,ug/m3 LC,48
04-10-2022,11.2,ug/m3 LC,55
05-10-2022,11.5,ug/m3 LC,55
06-10-2022,9.7,ug/m3 LC,52
07-10-2022,10.7,ug/m3 LC,54
08-10-2022,9.8,ug/m3 LC,52
09-10-2022,9.4,ug/m3 LC,52
10-10-2022,8.7,ug/m3 LC,48
11-10-2022,8.9,ug/m3 LC,49
12-10-2022,10.5,ug/m3 LC,54
13-10-2022,9.5,ug/m3 LC,52
14-10-2022,7,ug/m3 LC,39
15-10-2022,7.1,ug/m3 LC,39
16-10-2022,7.5,ug/m3 LC,42
17-10-2022,11,ug/m3 LC,55
18-10-2022,13.5,ug/m3 LC,59
19-10-2022,6.6,ug/m3 LC,37
20-10-2022,6.3,ug/m3 LC,35
21-10-2022,10,ug/m3 LC,53
22-10-2022,9.6,ug/m3 LC,52
23-10-2022,10.2,ug/m3 LC,53
24-10-2022,6.9,ug/m3 LC,38
25-10-2022,5.3,ug/m3 LC,29
26-10-2022,7.7,ug/m3 LC,43
27-10-2022,10.6,ug/m3 LC,54
28-10-2022,11.1,ug/m3 LC,55
29-10-2022,9.5,ug/m3 LC,52
30-10-2022,9.9,ug/m3 LC,52
31-10-2022,10.5,ug/m3 LC,54
01-11-2022,10.9,ug/m3 LC,54
02-11-2022,6.5,ug/m3 LC,36
03-11-2022,6.7,ug/m3 LC,37
04-11-2022,4.8,ug/m3 LC,27
05-11-2022,6.7,ug/m3 LC,37
06-11-2022,8.1,ug/m3 LC,45
07-11-2022,6.1,ug/m3 LC,34
08-11-2022,4.9,ug/m3 LC,27
09-11-2022,4.1,ug/m3 LC,23
10-11-2022,4.6,ug/m3 LC,26
11-11-2022,3.2,ug/m3 LC,18
12-11-2022,5,ug/m3 LC,28
13-11-2022,7.9,ug/m3 LC,44
14-11-2022,6.9,ug/m3 LC,38
15-11-2022,9.7,ug/m3 LC,52
16-11-2022,4.2,ug/m3 LC,23
17-11-2022,4.5,ug/m3 LC,25
18-11-2022,10.1,ug/m3 LC,53
19-11-2022,7.1,ug/m3 LC,39
20-11-2022,5.5,ug/m3 LC,31
21-11-2022,6.5,ug/m3 LC,36
22-11-2022,8.2,ug/m3 LC,46
23-11-2022,7.1,ug/m3 LC,39
24-11-2022,7.2,ug/m3 LC,40
25-11-2022,5.2,ug/m3 LC,29
26-11-2022,6.9,ug/m3 LC,38
27-11-2022,9.5,ug/m3 LC,52
28-11-2022,12.7,ug/m3 LC,58
29-11-2022,10.8,ug/m3 LC,54
30-11-2022,9.5,ug/m3 LC,52
01-12-2022,6.6,ug/m3 LC,37
02-12-2022,4.7,ug/m3 LC,26
03-12-2022,7.6,ug/m3 LC,42
04-12-2022,8,ug/m3 LC,44
05-12-2022,5.3,ug/m3 LC,29
06-12-2022,5.6,ug/m3 LC,31
07-12-2022,5,ug/m3 LC,28
08-12-2022,5.2,ug/m3 LC,29
09-12-2022,6.7,ug/m3 LC,37
10-12-2022,8.8,ug/m3 LC,49
12-12-2022,3.1,ug/m3 LC,17
13-12-2022,4.6,ug/m3 LC,26
14-12-2022,8.7,ug/m3 LC,48
15-12-2022,12.8,ug/m3 LC,58
16-12-2022,9.5,ug/m3 LC,52
17-12-2022,6.3,ug/m3 LC,35
18-12-2022,8.9,ug/m3 LC,49
19-12-2022,10,ug/m3 LC,53
20-12-2022,14.8,ug/m3 LC,62
21-12-2022,16.5,ug/m3 LC,65
22-12-2022,12,ug/m3 LC,56
23-12-2022,12.4,ug/m3 LC,57
24-12-2022,16.4,ug/m3 LC,65
25-12-2022,12.7,ug/m3 LC,58
26-12-2022,9.7,ug/m3 LC,52
27-12-2022,9.2,ug/m3 LC,51
28-12-2022,6.6,ug/m3 LC,37
29-12-2022,9.8,ug/m3 LC,52
30-12-2022,6.9,ug/m3 LC,38
31-12-2022,7.1,ug/m3 LC,39
31-08-2022,15.6,ug/m3 LC,63
01-09-2022,16.4,ug/m3 LC,65
02-09-2022,17,ug/m3 LC,66
03-09-2022,14.1,ug/m3 LC,60
04-09-2022,7.4,ug/m3 LC,41
05-09-2022,8.9,ug/m3 LC,49
06-09-2022,10.2,ug/m3 LC,53
07-09-2022,10.1,ug/m3 LC,53
08-09-2022,16,ug/m3 LC,64
09-09-2022,9.2,ug/m3 LC,51
10-09-2022,9.1,ug/m3 LC,51
11-09-2022,4.5,ug/m3 LC,25
12-09-2022,6.4,ug/m3 LC,36
13-09-2022,13.6,ug/m3 LC,59
14-09-2022,8.4,ug/m3 LC,47
15-09-2022,7.7,ug/m3 LC,43
16-09-2022,9.9,ug/m3 LC,52
17-09-2022,10.4,ug/m3 LC,53
18-09-2022,8.5,ug/m3 LC,47
19-09-2022,5.7,ug/m3 LC,32
20-09-2022,4.5,ug/m3 LC,25
21-09-2022,5.4,ug/m3 LC,30
22-09-2022,5.2,ug/m3 LC,29
23-09-2022,6.4,ug/m3 LC,36
24-09-2022,9.1,ug/m3 LC,51
25-09-2022,10.7,ug/m3 LC,54
26-09-2022,10.4,ug/m3 LC,53
27-09-2022,10.9,ug/m3 LC,54
28-09-2022,9.6,ug/m3 LC,52
29-09-2022,9.7,ug/m3 LC,52
30-09-2022,7.8,ug/m3 LC,43
01-10-2022,6,ug/m3 LC,33
02-10-2022,5.7,ug/m3 LC,32
03-10-2022,7.6,ug/m3 LC,42
04-10-2022,9.9,ug/m3 LC,52
05-10-2022,10.1,ug/m3 LC,53
06-10-2022,8.3,ug/m3 LC,46
07-10-2022,9.3,ug/m3 LC,51
08-10-2022,8.6,ug/m3 LC,48
09-10-2022,8.2,ug/m3 LC,46
10-10-2022,7.5,ug/m3 LC,42
11-10-2022,7.4,ug/m3 LC,41
12-10-2022,9.2,ug/m3 LC,51
13-10-2022,8.1,ug/m3 LC,45
14-10-2022,5.6,ug/m3 LC,31
15-10-2022,5.8,ug/m3 LC,32
16-10-2022,6.1,ug/m3 LC,34
17-10-2022,9.4,ug/m3 LC,52
18-10-2022,12.2,ug/m3 LC,57
19-10-2022,5.6,ug/m3 LC,31
20-10-2022,5.3,ug/m3 LC,29
21-10-2022,8.5,ug/m3 LC,47
22-10-2022,8,ug/m3 LC,44
23-10-2022,8.6,ug/m3 LC,48
24-10-2022,5.7,ug/m3 LC,32
25-10-2022,4.3,ug/m3 LC,24
26-10-2022,6.4,ug/m3 LC,36
27-10-2022,9.1,ug/m3 LC,51
28-10-2022,9.5,ug/m3 LC,52
29-10-2022,8.1,ug/m3 LC,45
30-10-2022,8.4,ug/m3 LC,47
31-10-2022,9.1,ug/m3 LC,51
01-11-2022,9.2,ug/m3 LC,51
02-11-2022,5.2,ug/m3 LC,29
03-11-2022,5.4,ug/m3 LC,30
04-11-2022,3.9,ug/m3 LC,22
05-11-2022,5.4,ug/m3 LC,30
06-11-2022,6.7,ug/m3 LC,37
07-11-2022,5,ug/m3 LC,28
08-11-2022,3.9,ug/m3 LC,22
09-11-2022,3.2,ug/m3 LC,18
10-11-2022,3.7,ug/m3 LC,21
11-11-2022,2.6,ug/m3 LC,14
12-11-2022,4,ug/m3 LC,22
13-11-2022,6.3,ug/m3 LC,35
14-11-2022,5.6,ug/m3 LC,31
15-11-2022,8.1,ug/m3 LC,45
16-11-2022,3.4,ug/m3 LC,19
17-11-2022,3.6,ug/m3 LC,20
18-11-2022,8.7,ug/m3 LC,48
19-11-2022,5.9,ug/m3 LC,33
20-11-2022,4.4,ug/m3 LC,24
21-11-2022,5.3,ug/m3 LC,29
22-11-2022,6.8,ug/m3 LC,38
23-11-2022,5.8,ug/m3 LC,32
24-11-2022,5.9,ug/m3 LC,33
25-11-2022,4.2,ug/m3 LC,23
26-11-2022,5.6,ug/m3 LC,31
27-11-2022,7.8,ug/m3 LC,43
28-11-2022,10.8,ug/m3 LC,54
29-11-2022,8.9,ug/m3 LC,49
30-11-2022,7.9,ug/m3 LC,44
01-12-2022,5.3,ug/m3 LC,29
02-12-2022,3.8,ug/m3 LC,21
03-12-2022,6.1,ug/m3 LC,34
04-12-2022,6.6,ug/m3 LC,37
05-12-2022,4.3,ug/m3 LC,24
06-12-2022,4.5,ug/m3 LC,25
07-12-2022,4,ug/m3 LC,22
08-12-2022,4.1,ug/m3 LC,23
09-12-2022,5.4,ug/m3 LC,30
10-12-2022,7.2,ug/m3 LC,40
12-12-2022,2.4,ug/m3 LC,13
13-12-2022,3.7,ug/m3 LC,21
14-12-2022,7.1,ug/m3 LC,39
15-12-2022,11,ug/m3 LC,55
16-12-2022,8,ug/m3 LC,44
17-12-2022,5.2,ug/m3 LC,29
18-12-2022,7.3,ug/m3 LC,41
19-12-2022,8.3,ug/m3 LC,46
20-12-2022,13,ug/m3 LC,58
21-12-2022,14.6,ug/m3 LC,61
22-12-2022,10.3,ug/m3 LC,53
23-12-2022,10.6,ug/m3 LC,54
24-12-2022,14.7,ug/m3 LC,61
25-12-2022,11.2,ug/m3 LC,55
26-12-2022,8.3,ug/m3 LC,46
27-12-2022,7.7,ug/m3 LC,43
28-12-2022,5.4,ug/m3 LC,30
29-12-2022,8.1,ug/m3 LC,45
30-12-2022,5.6,ug/m3 LC,31
31-12-2022,5.8,ug/m3 LC,32
01-01-2022,11.4,ug/m3 LC,55
02-01-2022,3.4,ug/m3 LC,19
03-01-2022,10.5,ug/m3 LC,54
04-01-2022,13.1,ug/m3 LC,58
05-01-2022,15.7,ug/m3 LC,63
06-01-2022,21,ug/m3 LC,73
07-01-2022,24.7,ug/m3 LC,80
08-01-2022,7.6,ug/m3 LC,42
09-01-2022,4.6,ug/m3 LC,26
10-01-2022,2.8,ug/m3 LC,16
11-01-2022,4.8,ug/m3 LC,27
12-01-2022,3.8,ug/m3 LC,21
13-01-2022,13.8,ug/m3 LC,60
14-01-2022,26.4,ug/m3 LC,83
15-01-2022,2.4,ug/m3 LC,13
16-01-2022,6.5,ug/m3 LC,36
17-01-2022,13.8,ug/m3 LC,60
18-01-2022,6.9,ug/m3 LC,38
19-01-2022,8.6,ug/m3 LC,48
20-01-2022,8.1,ug/m3 LC,45
21-01-2022,12.4,ug/m3 LC,57
22-01-2022,5.5,ug/m3 LC,31
23-01-2022,7.5,ug/m3 LC,42
24-01-2022,12.6,ug/m3 LC,58
25-01-2022,14,ug/m3 LC,60
26-01-2022,10.7,ug/m3 LC,54
27-01-2022,7.8,ug/m3 LC,43
28-01-2022,5.2,ug/m3 LC,29
29-01-2022,4.8,ug/m3 LC,27
30-01-2022,10,ug/m3 LC,53
31-01-2022,15.5,ug/m3 LC,63
01-02-2022,12.5,ug/m3 LC,57
02-02-2022,14.8,ug/m3 LC,62
03-02-2022,11.2,ug/m3 LC,55
04-02-2022,4.9,ug/m3 LC,27
05-02-2022,4,ug/m3 LC,22
06-02-2022,9.2,ug/m3 LC,51
07-02-2022,2,ug/m3 LC,11
08-02-2022,7,ug/m3 LC,39
09-02-2022,11.9,ug/m3 LC,56
10-02-2022,8.5,ug/m3 LC,47
11-02-2022,20,ug/m3 LC,71
12-02-2022,12.4,ug/m3 LC,57
13-02-2022,8,ug/m3 LC,44
14-02-2022,15.3,ug/m3 LC,63
15-02-2022,6.8,ug/m3 LC,38
16-02-2022,7,ug/m3 LC,39
17-02-2022,7,ug/m3 LC,39
18-02-2022,4.9,ug/m3 LC,27
