"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,40994754,1,41370404
2020,40973063,1,41370440
2020,40994866,1,41380319
2020,40994870,1,41380323
2020,40994750,1,41380202
2020,40994761,1,41380211
2020,40994774,1,41380226
2020,40973037,7,41370415
2020,40994793,1,41380246
2020,40994801,1,41380256
2020,40973050,1,41370425
2020,40994824,1,41380280
2020,40994828,1,41380284
2020,40994830,1,41380286
2020,40994833,22,41380288
2020,40994840,1,41380296
2020,40973060,1,41370436
2020,40973061,1,41370437
2020,40994860,1,41380313
2020,40652098,1,41021535
2020,40652101,1,41021538
2020,40658194,1,41013657
2020,40658200,1,41013663
2020,40658202,1,41013664
2020,40658203,1,41013665
2020,40658204,1,41013666
2020,40652106,1,41021544
2020,40658224,1,41013686
2020,40652120,1,41021561
2020,40652127,1,41013701
2020,40658246,1,41013708
2020,40658272,1,41013733
2020,40658279,1,41013743
2020,40658286,1,41013752
2020,40658285,1,41021604
2020,40658295,1,41021614
2020,40658301,1,41021617
2020,40658309,1,41021625
2020,40658316,1,41013782
2020,40658331,7,41021652
2020,40652249,1,41013817
2020,40658368,3,41013825
2020,40652271,1,41021714
2020,40652284,1,41021725
2020,40652288,1,41021729
2020,40652287,1,41021728
2020,40658392,1,41013856
2020,40652316,1,41021753
2020,40652336,1,41021772
2020,40652350,1,41013897
2020,40652368,1,41021801
2020,40652408,1,41021846
2020,40658485,1,41013949
2020,40652460,1,41021897
2020,40652485,1,41021928
2020,40658566,1,41021941
2020,40652501,1,41021946
2020,40658579,1,41014034
2020,40652528,1,41014048
2020,40658596,1,41014051
2020,40652544,1,41014065
2020,40658619,1,41014075
2020,40652555,1,41021998
2020,40652562,1,41014085
2020,40652578,1,41022023
2020,40658648,1,41014101
2020,40658697,1,41022099
2020,41008410,3,41388932
2020,41008424,1,41388947
2020,40994755,1,41380205
2020,40994759,1,41380209
2020,40994768,1,41380219
2020,40994799,1,41380254
2020,40994806,1,41380261
2020,41008411,1,41388933
2020,41008415,1,41388937
2020,41008425,1,41388948
2020,41010621,1,41388950
2020,41008427,1,41392943
2020,41010620,1,41392945
2020,41008414,1,41388936
2020,40994741,1,41380194
2020,40994777,1,41380230
2020,40973039,1,41370416
2020,40994792,1,41380245
2020,40994819,1,41380274
2020,40994836,1,41380292
2020,40650955,1,41020436
2020,40650975,1,41020456
2020,40651000,1,41020480
2020,40657021,1,41020519
2020,40651039,1,41020517
2020,40651054,1,41020534
2020,40651069,1,41020550
2020,40651090,1,41020574
2020,40651118,1,41020600
2020,40651143,1,41020623
2020,40657061,1,41012480
2020,40657089,1,41020677
2020,40651247,1,41020723
2020,40651261,1,41020734
2020,40651277,1,41020750
2020,40651302,1,41020772
2020,40651315,1,41020785
2020,40651322,1,41020793
2020,40651362,1,41020834
2020,40657150,1,41020835
2020,40651397,1,41012592
2020,40651411,1,41020880
2020,40651416,1,41020886
2020,40657173,1,41020896
2020,40651455,1,41020922
2020,40657193,1,41020944
2020,40651481,1,41020946
2020,40651543,1,41020994
2020,41027684,1,41408075
2020,41008419,8,41388941
2020,41008419,7,41388942
2020,40994769,1,41380220
2020,40994780,1,41380233
2020,40994786,1,41380239
2020,40994805,1,41380260
2020,40994849,3,41380303
2020,40973066,1,41370443
2020,40973067,1,41370444
2020,40994752,1,41380203
2020,40994765,3,41380216
2020,40994796,1,41380250
2020,40994842,1,41380298
2020,40994846,1,41380301
2020,40994857,1,41380311
2020,40994859,1,41380312
2020,40973064,1,41370442
2020,40994871,3,41380324
2020,41008416,1,41388938
2020,40658215,1,41013678
2020,40658244,1,41013704
2020,40658299,1,41013767
2020,40652184,1,41021616
2020,40658328,1,41021650
2020,40658339,1,41021661
2020,40652238,8,41021679
2020,40652253,1,41021693
2020,40658362,1,41021695
2020,40652275,1,41021718
2020,40658407,1,41013870
2020,40652312,1,41021750
2020,40652325,1,41021760
2020,40652352,1,41013899
2020,40652370,1,41021805
2020,40658455,1,41013923
2020,40658503,1,41013965
2020,40652440,1,41021878
2020,40652446,1,41021885
2020,40652448,1,41021887
2020,40652450,1,41013980
2020,40652464,1,41021902
2020,40652496,1,41021940
2020,40652506,1,41021950
2020,40658595,1,41014050
2020,40652559,1,41022003
2020,40658635,1,41022022
2020,40652625,1,41022072
2020,40652651,1,41022092
2020,41054362,1,41433989
2020,41054367,1,41437403
2020,41054405,1,41437442
2020,41057925,1,41434016
2020,41057934,1,41434022
2020,41057936,7,41434023
2020,41008417,1,41388939
2020,41008418,1,41388940
2020,41008421,1,41388944
2020,41008422,1,41388945
2020,41008429,1,41388952
2020,41008413,1,41388935
2020,41008420,1,41388943
2020,41008423,1,41388946
2020,41010622,1,41392946
2020,41054374,1,41437409
2020,41054415,1,41437452
2020,41057928,1,41437460
2020,41054389,1,41437425
2020,41054426,1,41437466
2020,41008428,1,41388951
2020,41057904,7,41433996
2020,41054394,1,41437430
2020,41054397,1,41437433
2020,41057923,1,41434014
2020,41057935,1,41437469
2020,41057894,1,41437395
2020,41054359,1,41433986
2020,41057901,1,41433993
2020,41057916,1,41434008
2020,41054420,1,41437457
2020,41031489,1,41412074
2020,41157668,1,41538165
2020,41057897,1,41433988
2020,41057899,1,41433991
2020,41054371,1,41437406
2020,41057913,8,41437429
2020,41057915,1,41434007
2020,41054428,1,41437468
2020,41054376,1,41437411
2020,41054381,1,41437417
2020,41054409,1,41437446
2020,41054363,1,41437399
2020,41057933,1,41437465
2020,40808076,1,41195609
2020,40651618,1,41021070
2020,40657293,1,41012741
2020,40657310,1,41012757
2020,40657328,1,41012773
2020,40657344,1,41012792
2020,40651664,1,41012801
2020,40651669,1,41021119
2020,40657388,1,41012840
2020,40651683,1,41012856
2020,40651685,8,41012861
2020,40651723,1,41021169
2020,40657495,1,41021175
2020,40651739,1,41021185
2020,40657542,1,41012996
2020,40651795,1,41021246
2020,40657637,1,41013086
2020,40657642,1,41013093
2020,40651809,1,41021258
2020,40651811,1,41021259
2020,40657657,1,41013107
2020,40657671,7,41013124
2020,40657677,8,41013130
2020,40657698,1,41013153
2020,40657716,1,41013171
2020,40657713,1,41021282
2020,40657714,1,41013168
2020,40651846,1,41013189
2020,40657750,1,41013205
2020,40651859,1,41013230
2020,40651886,1,41021324
2020,40657844,1,41021330
2020,40657854,1,41021334
2020,40651901,1,41021343
2020,40651910,1,41021354
2020,40657934,1,41013392
2020,40657971,1,41013431
2020,40652104,1,41021541
2020,40658206,1,41013669
2020,40658241,1,41013700
2020,40658239,1,41013698
2020,40658240,1,41013699
2020,40658243,1,41013703
2020,40652134,1,41013707
2020,40658273,1,41013734
2020,40652149,1,41021589
2020,40658283,1,41013749
2020,40652191,1,41021624
2020,40658313,1,41013779
2020,40652226,1,41013801
2020,40652241,1,41013810
2020,40658360,1,41021691
2020,40652262,1,41013833
2020,40652327,1,41021761
2020,40652349,7,41021785
2020,40652351,1,41021787
2020,40652360,1,41013904
2020,40658457,1,41021813
2020,40652386,1,41013928
2020,40652396,1,41021828
2020,40658481,1,41013944
2020,40652418,1,41021856
2020,40652430,1,41021869
2020,40652434,1,41021873
2020,40652451,1,41021889
2020,40658527,1,41013989
2020,40658533,1,41013995
2020,40658589,1,41014046
2020,40658617,1,41014071
2020,40652560,1,41022006
2020,40658640,1,41022027
2020,40658649,1,41014104
2020,40652602,7,41022044
2020,40658678,1,41014133
2020,40652630,1,41022079
2020,40652633,1,41022080
2020,40652636,1,41022083
2020,41153921,1,41540141
2020,41156265,1,41536761
2020,41156269,1,41536764
2020,41153929,1,41536765
2020,41153930,1,41540151
2020,41054425,1,41437464
2020,41057937,1,41434024
2020,41054388,1,41437424
2020,41054390,1,41437426
2020,40973020,1,41370397
2020,40994757,7,41380207
2020,40994787,1,41380240
2020,40994797,1,41380252
2020,40973045,1,41370420
2020,40973046,1,41370421
2020,40994835,1,41380291
2020,40994844,1,41380299
2020,40973071,1,41370448
2020,41054358,1,41437397
2020,41054379,1,41437415
2020,40994744,7,41380197
2020,40994753,2,41380204
2020,40994825,1,41380281
2020,40994742,1,41380195
2020,40994747,1,41370401
2020,40994767,1,41380218
2020,40973043,1,41370418
2020,40973052,1,41380271
2020,40994873,1,41380326
2020,40994874,3,41380327
2020,40808083,1,41195620
2020,40810313,1,41193226
2020,40810362,1,41193265
2020,41801257,1,42209283
2020,41801263,8,42211777
2020,41358837,8,41751862
2020,41796246,1,42206616
2020,41796254,1,42203463
2020,41796261,7,42206631
2020,41792981,8,42203470
2020,41796272,1,42206643
2020,41789923,1,42200407
2020,41788138,1,42198515
2020,41789946,1,42198519
2020,41796285,1,42206659
2020,41295074,7,41677894
2020,41789899,1,42200385
2020,41788134,1,42198505
2020,41789932,1,42200413
2020,41289238,1,41677060
2020,41289247,1,41677070
2020,41290561,1,41672990
2020,41290591,1,41673019
2020,41289282,1,41677105
2020,41290594,1,41677119
2020,41290876,1,41673305
2020,41295051,1,41673308
2020,41295055,1,41673310
2020,41295064,1,41677885
2020,41295073,1,41673329
2020,41290899,1,41673332
2020,41295113,1,41677930
2020,41788126,1,42198500
2020,41789911,1,42200397
2020,41788135,1,42198507
2020,41789919,1,42198508
2020,41789943,1,42200425
2020,41289240,1,41677062
2020,41290562,8,41672991
2020,41289249,1,41677073
2020,41289250,1,41677074
2020,41289257,1,41677081
2020,41289239,1,41677061
2020,41289241,21,41677063
2020,41289252,1,41677076
2020,41289253,1,41677078
2020,41295066,7,41677887
2020,41295075,1,41673330
2020,41290913,1,41673345
2020,41295122,1,41677939
2020,41295041,1,41677863
2020,41290893,8,41673325
2020,41295094,1,41677913
2020,41295119,1,41673371
2020,41289264,1,41677088
2020,41289265,1,41677089
2020,41289293,1,41677116
2020,41295045,1,41677867
2020,41295061,1,41673318
2020,41290917,1,41677912
2020,41290928,1,41673362
2020,41295116,1,41673367
2020,41792967,1,42203461
2020,41796258,1,42203466
2020,41289268,1,41673021
2020,41313067,1,41703807
2020,41289291,1,41677114
2020,41319007,1,41706901
2020,41289274,1,41677096
2020,41289288,1,41677111
2020,41289298,1,41677122
2020,41289299,1,41677123
2020,41789910,1,42200395
2020,41788129,1,42200396
2020,41789920,1,42198509
2020,41789936,7,42198517
2020,41289297,1,41677121
2020,41289277,21,41677099
2020,41289272,1,41677094
2020,41289278,1,41677100
2020,41486490,1,41874783
2020,41792976,1,42206629
2020,41796260,1,42203467
2020,41798961,1,42209316
2020,41360578,1,41746225
2020,41357545,1,41750556
2020,41360622,1,41746273
2020,41357549,1,41746274
2020,41357550,1,41750563
2020,41357573,1,41750588
2020,41357577,1,41750592
2020,41357602,1,41750616
2020,41360682,1,41750636
2020,41360686,1,41746329
2020,41360697,1,41750654
2020,41357643,1,41750661
2020,41357651,1,41750669
2020,41360705,1,41746348
2020,41360726,1,41746368
2020,41360733,1,41746376
2020,41357700,1,41750722
2020,41360744,1,41750726
2020,41357722,1,41750741
2020,41360593,1,41746238
2020,41357534,1,41746263
2020,41357551,1,41750564
2020,41357575,1,41750590
2020,41360659,1,41746306
2020,41360687,1,41746330
2020,41357644,1,41750662
2020,41360707,8,41746349
2020,41357713,2,41750734
2020,41357732,1,41750752
2020,41357756,21,41750773
2020,41357779,1,41750794
2020,41357797,1,41750812
2020,41360801,1,41750822
2020,41357811,7,41750825
2020,41357821,1,41750835
2020,41360828,1,41750857
2020,41357856,1,41750862
2020,41360835,1,41746491
2020,41357864,1,41750869
2020,41357865,1,41746499
2020,41357887,1,41750891
2020,41360858,1,41746517
2020,41360863,1,41750900
2020,41357902,1,41750902
2020,41357947,1,41750950
2020,41357955,1,41750955
2020,41360906,1,41746566
2020,41357964,1,41750966
2020,41360922,1,41750982
2020,41361803,1,41747436
2020,41361802,1,41747435
2020,41358287,1,41751316
2020,41361825,1,41751327
2020,41358317,1,41751348
2020,41358335,1,41747484
2020,41361867,1,41751383
2020,41358367,1,41751401
2020,41361894,1,41751422
2020,41361895,1,41747521
2020,41361903,1,41747527
2020,41358402,1,41751439
2020,41358405,1,41751442
2020,41361930,1,41747561
2020,41358449,1,41751476
2020,41361961,1,41747597
2020,41358484,1,41751507
2020,41362003,1,41747645
2020,41362019,1,41747662
2020,41362041,1,41747685
2020,41358570,1,41751588
2020,41362046,1,41747689
2020,41362063,1,41747709
2020,41358651,1,41747742
2020,41358664,1,41747753
2020,41358680,1,41747770
2020,41358678,1,41747769
2020,41358690,1,41751715
2020,41362164,1,41747806
2020,41358721,1,41751742
2020,41362186,1,41751766
2020,41362194,1,41747829
2020,41358758,1,41747840
2020,41357430,1,41750444
2020,41357438,1,41750451
2020,41357458,1,41750476
2020,41360571,1,41746217
2020,41360592,1,41746237
2020,41360605,1,41750538
2020,41357552,1,41746276
2020,41360635,1,41746282
2020,41357586,1,41750599
2020,41357613,1,41750628
2020,41360684,1,41750637
2020,41357632,1,41750650
2020,41357675,1,41750696
2020,41357674,1,41746358
2020,41357690,1,41746370
2020,41357711,1,41750732
2020,41357757,1,41750775
2020,41357773,1,41746428
2020,41360782,1,41746429
2020,41357775,1,41746432
2020,41357792,1,41750808
2020,41357816,1,41750831
2020,41360805,1,41750832
2020,41360808,1,41746456
2020,41357842,1,41746474
2020,41357882,1,41746508
2020,41360853,1,41746511
2020,41360870,1,41750909
2020,41357943,1,41750944
2020,41360894,2,41750948
2020,41360898,1,41746558
2020,41357949,1,41746557
2020,41357961,1,41750962
2020,41360916,1,41746574
2020,41357972,1,41750978
2020,41358467,1,41747607
2020,41358486,1,41747624
2020,41358518,1,41751538
2020,41362007,1,41751542
2020,41362023,1,41751561
2020,41362040,1,41747684
2020,41358597,1,41747695
2020,41358601,1,41751620
2020,41358608,1,41751624
2020,41358646,1,41747738
2020,41362109,1,41751679
2020,41362117,1,41747754
2020,41358670,1,41751696
2020,41362157,1,41747801
2020,41358715,1,41747800
2020,41358714,1,41751733
2020,41358728,1,41751750
2020,41362183,1,41751762
2020,41358751,1,41747830
2020,41357441,1,41746191
2020,41357440,1,41750454
2020,41360547,1,41750462
2020,41357450,1,41750467
2020,41360566,1,41746210
2020,41357496,1,41750512
2020,41357507,1,41750521
2020,41357509,1,41750524
2020,41357515,1,41750532
2020,41360609,1,41746258
2020,41360627,1,41750565
2020,41360672,1,41746320
2020,41357619,1,41750638
2020,41360690,1,41750646
2020,41357684,1,41746364
2020,41360731,1,41746374
2020,41357698,1,41746381
2020,41357728,1,41750748
2020,41360761,1,41750751
2020,41357736,1,41746408
2020,41357748,1,41750764
2020,41360770,1,41750763
2020,41360784,1,41746431
2020,41357782,1,41750797
2020,41360793,1,41750805
2020,41357796,1,41746442
2020,41360830,1,41746486
2020,41357868,1,41746501
2020,41360849,1,41750885
2020,41357885,1,41750889
2020,41357919,1,41746539
2020,41360895,1,41746555
2020,41357948,1,41750951
2020,41357418,1,41750433
2020,41357420,1,41746171
2020,41360534,1,41746182
2020,41357462,1,41750482
2020,41360563,1,41750489
2020,41357483,1,41746213
2020,41360583,1,41750516
2020,41360614,1,41746264
2020,41357556,1,41750569
2020,41360636,1,41746283
2020,41360643,1,41746293
2020,41357638,1,41746343
2020,41357668,1,41750691
2020,41357721,1,41746395
2020,41360769,1,41746415
2020,41357799,1,41750814
2020,41357801,1,41746445
2020,41357806,1,41750820
2020,41357867,1,41746500
2020,41357873,1,41750875
2020,41357872,1,41746503
2020,41357921,1,41750918
2020,41357940,1,41746550
2020,41360897,1,41750949
2020,41360899,1,41746560
2020,41360912,1,41750969
2020,41361799,1,41747432
2020,41361824,1,41751326
2020,41361837,1,41751344
2020,41361859,1,41747487
2020,41358345,1,41751380
2020,41358376,1,41751412
2020,41358431,1,41751462
2020,41361958,1,41747593
2020,41358452,1,41747596
2020,41361968,1,41747605
2020,41361973,1,41747609
2020,41361975,1,41747613
2020,41361987,1,41747627
2020,41361997,1,41747638
2020,41358519,3,41747646
2020,41358534,1,41751555
2020,41358537,1,41747661
2020,41358554,1,41751573
2020,41358559,1,41751576
2020,41362045,1,41751603
2020,41358594,1,41747693
2020,41358602,1,41751621
2020,41358606,1,41747703
2020,41358627,1,41747720
2020,41358643,1,41751670
2020,41358671,1,41747763
2020,41362129,1,41751700
2020,41358683,7,41751706
2020,41358710,1,41751730
2020,41358716,1,41751734
2020,41362213,1,41747851
2020,41358764,1,41751788
2020,42094668,1,42515109
2020,42094669,1,42515110
2020,42090298,1,42513455
2020,42090320,1,42513478
2020,42090321,1,42513479
2020,42090603,1,42515943
2020,41357387,1,41750406
2020,41357395,1,41750414
2020,41360513,1,41746155
2020,41357404,1,41750424
2020,41357410,1,41746160
2020,41357413,1,41746163
2020,41360519,1,41746166
2020,41357419,7,41750434
2020,41357423,1,41750438
2020,41357429,1,41750443
2020,41357457,1,41750475
2020,41357473,1,41750491
2020,41357536,1,41750548
2020,41360621,1,41750559
2020,41357578,1,41746286
2020,41358059,1,41751064
2020,41361038,1,41746698
2020,41361043,1,41746702
2020,41361065,1,41746724
2020,41361070,1,41746729
2020,41361074,1,41746733
2020,41361075,1,41746735
2020,41361080,1,41746739
2020,41361107,1,41746763
2020,41361108,1,41751083
2020,41361187,1,41746841
2020,41361247,1,41746902
2020,41358120,1,41751127
2020,41361316,1,41746969
2020,41358152,1,41747027
2020,41361410,1,41747068
2020,41361458,1,41747114
2020,41361475,1,41747127
2020,41361491,1,41747144
2020,41361494,1,41751199
2020,41361506,1,41747156
2020,41361514,1,41751205
2020,41361528,1,41747177
2020,41361532,1,41747180
2020,41361642,1,41747285
2020,41361730,1,41747365
2020,41361744,1,41747379
2020,41361754,1,41747389
2020,41357482,1,41750499
2020,41357489,1,41750505
2020,41357493,1,41750508
2020,41357497,1,41750513
2020,41360590,1,41750527
2020,41360613,1,41750547
2020,41357572,1,41750587
2020,41360656,1,41750618
2020,41357608,1,41750624
2020,41360715,21,41750689
2020,41357688,1,41750709
2020,41360743,8,41750724
2020,41357712,1,41750733
2020,41360748,1,41746389
2020,41357731,1,41750750
2020,41357776,1,41750791
2020,41357781,1,41750796
2020,41357808,1,41746449
2020,41357812,1,41750826
2020,41357815,1,41750830
2020,41360811,1,41750838
2020,41357852,1,41750858
2020,41357877,1,41750878
2020,41357926,7,41750927
2020,41360889,1,41750941
2020,41357957,1,41750957
2020,41360919,1,41746575
2020,41361085,1,41746743
2020,41361098,1,41746755
2020,41361148,1,41746804
2020,41361161,1,41746818
2020,41361160,1,41746817
2020,41361167,1,41746823
2020,41358122,1,41751128
2020,41361303,1,41751140
2020,41358134,1,41751142
2020,41361313,1,41746967
2020,41361329,1,41746981
2020,41361342,1,41746995
2020,41361361,1,41751156
2020,41361369,1,41747019
2020,41361384,1,41747038
2020,41361435,1,41747088
2020,41361449,1,41747102
2020,41361468,1,41747122
2020,41358183,1,41747126
2020,41361498,1,41747148
2020,41358193,1,41751206
2020,41361520,1,41747168
2020,41358195,1,41751209
2020,41361544,1,41747194
2020,41361569,1,41747217
2020,41361570,1,41747219
2020,41361598,1,41747248
2020,41361610,1,41747257
2020,41361626,1,41747270
2020,41361641,1,41747284
2020,41361651,1,41747292
2020,41361661,1,41747302
2020,41361662,1,41747303
2020,41358232,1,41747324
2020,41358257,1,41751286
2020,41357959,1,41750961
2020,41357968,7,41746571
2020,41361147,1,41746803
2020,41361186,1,41746840
2020,41361193,1,41746846
2020,41361207,1,41746862
2020,41358107,1,41746877
2020,41358111,1,41746884
2020,41361232,1,41751121
2020,41361239,1,41746893
2020,41361251,1,41751125
2020,41361286,1,41746942
2020,41361288,1,41746946
2020,41361307,1,41751141
2020,41358139,1,41751148
2020,41361367,1,41747017
2020,41361374,1,41751162
2020,41358155,1,41747032
2020,41361402,1,41747058
2020,41358171,1,41747093
2020,41361529,1,41747178
2020,41361619,1,41747267
2020,41361648,1,41747290
2020,41361649,1,41747291
2020,41361660,1,41747301
2020,41361670,1,41747310
2020,41361713,1,41747349
2020,41361748,1,41751275
2020,41361779,1,41747412
2020,41361840,1,41751349
2020,41361871,1,41747501
2020,41358380,1,41751416
2020,41361923,1,41747549
2020,41361924,7,41747552
2020,41358425,1,41751456
2020,41361971,1,41751493
2020,41361993,1,41747632
2020,41358504,1,41747635
2020,41358510,1,41751531
2020,41361999,1,41751533
2020,41358546,1,41751564
2020,41362033,1,41751570
2020,41358555,1,41747679
2020,41358582,1,41751601
2020,41358593,1,41747692
2020,41358611,1,41751627
2020,41358613,1,41751633
2020,41358631,1,41751657
2020,41362091,1,41747729
2020,41362141,8,41747779
2020,41362190,1,41747825
2020,41362219,1,41747857
2020,41362287,1,41747924
2020,41361820,1,41751321
2020,41361888,1,41747514
2020,41358394,1,41751431
2020,41361918,1,41751445
2020,41358427,1,41751458
2020,41361938,1,41747571
2020,41361954,1,41747588
2020,41361953,1,41747587
2020,41361980,1,41747619
2020,41358475,1,41751499
2020,41361979,1,41747617
2020,41358490,1,41751511
2020,41358524,1,41747651
2020,41358536,1,41751556
2020,41362035,1,41747678
2020,41358566,3,41751584
2020,41362050,1,41751612
2020,41362075,1,41751636
2020,41358654,1,41751681
2020,41362131,1,41751702
2020,41358682,1,41751705
2020,41358698,1,41751721
2020,41358722,1,41751744
2020,41362188,1,41747823
2020,41358766,1,41751790
2020,41360665,7,41746312
2020,41357609,1,41746315
2020,41360674,1,41746321
2020,41360681,1,41750635
2020,41357633,1,41750651
2020,41357709,1,41750731
2020,41360794,1,41750806
2020,41357845,1,41746477
2020,41360852,1,41746510
2020,41357888,1,41746513
2020,41357897,1,41746524
2020,41357899,1,41750899
2020,41360868,1,41750904
2020,41357906,1,41750906
2020,41357935,1,41750936
2020,41360917,1,41750974
2020,41360924,1,41746578
2020,41357980,1,41750987
2020,41357989,1,41746592
2020,41361977,3,41747615
2020,41362012,1,41751546
2020,41358529,1,41751550
2020,41358530,1,41751551
2020,41362015,1,41751553
2020,41358549,1,41747674
2020,41358558,1,41747683
2020,41362044,1,41747687
2020,41358612,1,41751630
2020,41362069,1,41751631
2020,41362087,1,41751654
2020,41358685,1,41747772
2020,41362136,1,41747773
2020,41362154,1,41747794
2020,41358731,1,41751754
2020,41362181,1,41747820
2020,41358767,1,41751791
2020,41358295,1,41751324
2020,41361831,1,41747462
2020,41361832,1,41747463
2020,41361839,1,41747470
2020,41361851,1,41747479
2020,41361853,1,41751366
2020,41361897,1,41751425
2020,41358391,1,41747526
2020,41361927,1,41747556
2020,41358442,1,41751470
2020,41358457,1,41747601
2020,41358507,1,41751529
2020,41358513,1,41747640
2020,41358539,1,41751560
2020,41358576,1,41751594
2020,41358587,1,41751607
2020,41358600,1,41751618
2020,41358609,1,41747704
2020,41362092,1,41747730
2020,41358641,1,41751668
2020,41362118,1,41751690
2020,41362121,1,41747758
2020,41358669,1,41751695
2020,41362128,1,41747766
2020,41362214,1,41747852
2020,41361793,1,41747425
2020,41358274,1,41751304
2020,41358280,1,41751309
2020,41361805,1,41747438
2020,41361814,8,41751319
2020,41358292,1,41751320
2020,41361819,1,41747453
2020,41358296,1,41751325
2020,41358298,1,41751328
2020,41358325,1,41747474
2020,41358334,1,41751370
2020,41361863,1,41747492
2020,41358347,1,41751382
2020,41358349,1,41751384
2020,41361887,1,41751408
2020,41358375,1,41751411
2020,41361890,1,41747517
2020,41358428,1,41751459
2020,41358439,1,41751467
2020,41358505,1,41751527
2020,41362010,1,41747649
2020,41358599,1,41751617
2020,41362070,1,41751632
2020,41362086,1,41747723
2020,41358636,1,41751660
2020,41358635,1,41747728
2020,41362104,1,41751675
2020,41358657,1,41751684
2020,41362119,1,41747756
2020,41362137,1,41751711
2020,41358696,1,41747787
2020,41358695,1,41751719
2020,41362156,1,41747796
2020,41362179,1,41747819
2020,41358741,1,41751768
2020,41362206,1,41747845
2020,41361050,1,41746709
2020,41361051,1,41746710
2020,41361100,1,41746756
2020,41361113,1,41746767
2020,41361112,1,41746766
2020,41361124,1,41746778
2020,41361178,1,41746833
2020,41361192,1,41746847
2020,41358121,1,41746913
2020,41361261,1,41746917
2020,41358132,1,41751136
2020,41361299,1,41746956
2020,41361317,1,41746970
2020,41361332,1,41746985
2020,41361350,1,41747003
2020,41361404,3,41747060
2020,41361425,1,41747080
2020,41361426,1,41751176
2020,41361474,1,41747125
2020,41361492,1,41747145
2020,41361497,7,41751201
2020,41361580,7,41747229
2020,41358211,1,41751223
2020,41361582,1,41747233
2020,41361609,1,41747256
2020,41361637,1,41747281
2020,41361703,1,41747341
2020,41361708,1,41751264
2020,41361724,1,41747360
2020,41361727,1,41747362
2020,41361130,1,41751086
2020,41361141,1,41751088
2020,41358085,1,41746808
2020,41361209,1,41746863
2020,41361211,1,41746865
2020,41361230,1,41746885
2020,41361245,1,41746900
2020,41361318,7,41746971
2020,41361327,1,41746980
2020,41358144,1,41751153
2020,41361363,1,41751158
2020,41361386,1,41747040
2020,41361396,1,41747049
2020,41361398,1,41747054
2020,41361409,1,41747066
2020,41361417,1,41747075
2020,41361451,1,41747106
2020,41361486,1,41747138
2020,41358188,1,41747141
2020,41358187,1,41747140
2020,41361542,1,41747191
2020,41361545,1,41747195
2020,41358205,1,41747214
2020,41361574,1,41747223
2020,41361584,1,41747235
2020,41358229,1,41751252
2020,41361761,1,41747396
2020,41357412,1,41750430
2020,41357414,1,41746164
2020,41357424,1,41750439
2020,41357435,1,41750447
2020,41357466,1,41750484
2020,41360632,1,41750578
2020,41357583,1,41750595
2020,41357595,1,41750607
2020,41357612,1,41750627
2020,41357622,7,41750641
2020,41360722,1,41746362
2020,41360734,1,41746377
2020,41357720,1,41746394
2020,41357739,1,41750758
2020,41357740,1,41750759
2020,41357749,1,41750765
2020,41357777,1,41750792
2020,41360787,1,41746434
2020,41357804,1,41746446
2020,41357859,1,41746488
2020,41360837,1,41746493
2020,41357866,1,41750870
2020,41360855,1,41746514
2020,41357893,1,41746519
2020,41357905,1,41750905
2020,41360872,1,41746535
2020,41357920,1,41750917
2020,41360879,1,41750921
2020,41357939,1,41746549
2020,41360907,3,41746568
2020,41357971,7,41746576
2020,41360934,1,41746588
2020,41360937,1,41750993
2020,41358520,1,41751540
2020,41362014,1,41747655
2020,41358544,1,41751563
2020,41358548,1,41751567
2020,41358550,1,41747675
2020,41358564,1,41751582
2020,41358585,1,41751604
2020,41362051,1,41751616
2020,41362079,1,41751641
2020,41358639,1,41747732
2020,41362105,1,41747740
2020,41358676,1,41747767
2020,41358699,1,41747790
2020,41358711,1,41751731
2020,41362162,1,41747804
2020,41362184,1,41747822
2020,41362187,1,41751767
2020,41358746,1,41751773
2020,41358845,1,41751870
2020,41361125,1,41746779
2020,41361149,1,41746805
2020,41361155,1,41746811
2020,41358093,1,41751098
2020,41361172,3,41746829
2020,41361196,1,41746851
2020,41361219,1,41746872
2020,41361225,1,41746880
2020,41361226,1,41746881
2020,41361238,1,41746892
2020,41361242,1,41746896
2020,41361254,1,41746908
2020,41361258,1,41746914
2020,41361291,1,41751137
2020,41361301,1,41746958
2020,41361306,1,41746961
2020,41358136,1,41751144
2020,41361337,7,41746990
2020,41361352,1,41747005
2020,41358154,1,41751161
2020,41361408,1,41747065
2020,41361517,1,41747166
2020,41358196,1,41747176
2020,41361561,1,41747208
2020,41361589,3,41747240
2020,41361607,1,41751230
2020,41361616,1,41747264
2020,41361625,1,41747269
2020,41361624,1,41751237
2020,41361655,1,41747296
2020,41358227,1,41751248
2020,41358239,1,41751263
2020,41361723,1,41747359
2020,41319020,1,41706911
2020,41319054,1,41706938
2020,41314390,1,41706962
2020,41319087,1,41710111
2020,41677019,1,42074068
2020,41668546,1,42074073
2020,41677020,1,42074072
2020,41668565,1,42074090
2020,41459823,1,41846512
2020,41446832,7,41851110
2020,41734905,1,42133047
2020,41732685,1,42133058
2020,41732700,1,42138017
2020,41734928,1,42133071
2020,41734931,1,42138029
2020,41734939,1,42133080
2020,41446831,1,41851109
2020,41459816,1,41846505
