"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,39198223,126780490,1,04-JUN-20,2,"N",23,5,60,"F",1,1,"N","","",60,0
2020,39193519,126780644,1,06-JUN-20,1,"N",51,5,34,"M",1,2,"R","","",34,0
2020,39198309,126780766,1,07-JUN-20,1,"N",27,5,35,"M",1,1,"R","","",35,0
2020,39198343,126780881,1,08-JUN-20,1,"N",40,5,26,"M",1,2,"R","","",26,0
2020,39198375,126780980,1,09-JUN-20,2,"N",23,5,55,"F",1,1,"R","","",55,0
2020,39198419,126772569,1,11-JUN-20,1,"N",27,5,42,"F",2,1,"R","","",42,0
2020,39198425,126781166,2,11-JUN-20,1,"N",27,5,18,"M",1,1,"R","","",18,0
2020,39193541,126781166,1,12-JUN-20,1,"N",27,5,17,"M",1,2,"R","R","",17,0
2020,39193544,126781251,1,12-JUN-20,1,"N",27,5,66,"M",1,1,"R","","",66,0
2020,39198440,126781266,1,12-JUN-20,2,"N",6,5,24,"F",1,2,"R","","",24,0
2020,39193556,126781336,1,13-JUN-20,1,"N",27,5,27,"F",0,1,"R","","",27,0
2020,39198495,126781393,2,14-JUN-20,1,"N",51,5,30,"F",1,1,"R","","",30,0
2020,39198494,126781393,1,14-JUN-20,1,"N",51,5,41,"M",1,1,"R","","",41,0
2020,39198502,126781410,1,14-JUN-20,1,"N",23,5,30,"M",1,2,"R","","",30,0
2020,39198521,126781457,1,14-JUN-20,1,"N",51,5,41,"F",1,1,"R","","",41,0
2020,39198530,126772648,1,15-JUN-20,1,"N",43,5,48,"M",2,2,"R","","",48,0
2020,39198556,126781646,1,16-JUN-20,2,"N",35,5,42,"M",1,1,"R","","",42,0
2020,40651042,131473270,1,07-JUL-20,1,"N",6,5,53,"F",1,2,"N","","",53,0
2020,39198585,126781745,1,17-JUN-20,2,"N",6,5,28,"M",2,2,"R","","",28,0
2020,39198654,126782008,1,19-JUN-20,1,"N",6,5,26,"F",1,2,"R","","",26,0
2020,39198661,126782041,1,20-JUN-20,2,"N",51,5,28,"F",1,2,"R","","",28,0
2020,39193578,126782074,1,20-JUN-20,2,"N",51,5,33,"M",2,2,"R","","",33,0
2020,39198683,126782090,1,20-JUN-20,1,"N",27,5,37,"F",1,1,"R","","",37,0
2020,39198686,126772705,1,20-JUN-20,2,"N",27,5,20,"F",1,1,"R","","",20,0
2020,39198691,126782115,1,21-JUN-20,1,"N",51,5,30,"M",1,1,"R","","",30,0
2020,39198700,126772715,1,20-JUN-20,1,"N",23,5,59,"M",1,1,"R","","",59,0
2020,39198774,126782433,1,24-JUN-20,3,"N",23,5,39,"M",1,1,"U","","",39,0
2020,39198797,126782544,1,25-JUN-20,1,"N",16,5,30,"M",1,1,"N","","",30,0
2020,39198807,126782564,1,25-JUN-20,1,"N",16,5,30,"M",3,2,"R","","",30,0
2020,39198834,126782667,1,26-JUN-20,2,"N",6,5,33,"F",3,2,"R","","",33,0
2020,39198836,126772820,1,26-JUN-20,1,"N",27,5,21,"F",1,1,"R","","",21,0
2020,39198837,126772823,1,26-JUN-20,2,"N",51,5,50,"F",3,2,"R","","",50,0
2020,39198844,126782688,1,27-JUN-20,2,"N",6,5,42,"M",1,1,"R","","",42,0
2020,39193622,126782792,1,28-JUN-20,2,"N",47,5,24,"M",1,1,"R","","",24,0
2020,39198884,126782828,1,28-JUN-20,1,"N",27,5,57,"F",2,2,"R","","",57,0
2020,39198896,126782900,1,29-JUN-20,2,"N",6,5,22,"M",1,1,"R","","",22,0
2020,40651014,131473186,1,05-JUL-20,2,"N",6,5,24,"F",3,2,"N","","",24,0
2020,40657016,131469063,1,06-JUL-20,1,"N",32,5,73,"M",1,1,"R","","",73,0
2020,40657017,131469063,2,06-JUL-20,2,"N",53,5,24,"M",1,1,"R","","",24,0
2020,40651021,131469063,3,06-JUL-20,2,"N",53,5,60,"M",1,1,"R","","",60,0
2020,40651059,131473328,1,07-JUL-20,2,"N",6,5,40,"F",1,1,"R","","",40,0
2020,40651074,131469135,1,08-JUL-20,2,"N",27,5,30,"M",1,1,"R","","",30,0
2020,40651092,131469170,1,09-JUL-20,3,"N",5,5,37,"F",1,1,"N","","",37,0
2020,40657043,131473474,1,09-JUL-20,1,"N",28,5,33,"M",1,2,"R","","",33,0
2020,40657044,131473480,1,09-JUL-20,2,"N",23,5,24,"F",1,1,"R","","",24,0
2020,40651110,131473484,1,09-JUL-20,1,"N",6,5,30,"M",3,2,"R","","",30,0
2020,40651122,131473545,1,10-JUL-20,1,"N",51,5,35,"M",1,1,"R","","",35,0
2020,40651152,131473627,1,11-JUL-20,1,"N",49,5,33,"F",1,1,"N","","",33,0
2020,40651162,131473647,1,12-JUL-20,1,"N",6,5,23,"M",1,1,"R","","",23,0
2020,40657063,131469271,1,12-JUL-20,1,"N",6,5,23,"M",1,1,"R","","",23,0
2020,40651166,131473664,1,12-JUL-20,2,"N",5,5,43,"M",1,2,"R","","",43,0
2020,40651181,131473710,1,13-JUL-20,1,"N",21,5,39,"F",1,2,"N","","",39,0
2020,40442932,130747049,1,21-OCT-20,2,"N",35,5,22,"F",3,2,"N","","",22,0
2020,38908467,125873363,1,04-JUN-20,2,"N",23,5,43,"F",1,2,"R","","",43,0
2020,38908566,125873614,1,27-JUN-20,1,"N",51,5,32,"M",3,2,"R","","",32,0
2020,39197470,126778252,1,25-MAY-20,1,"N",27,5,37,"M",1,2,"R","","",37,0
2020,39197477,126778298,1,26-MAY-20,2,"N",23,5,40,"F",1,2,"R","","",40,0
2020,39197506,126778448,1,27-MAY-20,1,"N",48,5,35,"M",1,1,"R","","",35,0
2020,39197538,126778630,1,29-MAY-20,1,"N",36,5,24,"M",1,1,"R","","",24,0
2020,39197546,126778671,1,29-MAY-20,1,"N",27,5,35,"M",1,2,"R","","",35,0
2020,39198149,126780199,1,01-JUN-20,2,"N",5,5,23,"F",2,2,"N","","",23,0
2020,39198776,126782442,1,24-JUN-20,1,"N",16,5,33,"F",1,2,"R","","",33,0
2020,39198777,126782442,2,24-JUN-20,3,"N",48,5,39,"M",1,2,"R","","",39,0
2020,39198802,126782560,1,25-JUN-20,2,"N",23,5,31,"F",3,2,"R","","",31,0
2020,39193603,126772799,1,25-JUN-20,1,"N",49,5,57,"M",1,3,"R","","",57,0
2020,39198845,126772829,1,27-JUN-20,2,"N",5,5,40,"M",1,2,"R","","",40,0
2020,39198852,126782718,1,27-JUN-20,2,"N",27,5,29,"M",1,2,"R","","",29,0
2020,39193614,126782719,1,27-JUN-20,1,"N",6,5,36,"M",1,1,"R","","",36,0
2020,39198856,126782728,1,27-JUN-20,2,"N",23,5,42,"F",1,2,"R","","",42,0
2020,39198892,126782869,1,29-JUN-20,1,"N",23,5,26,"M",1,2,"R","","",26,0
2020,39198898,126782924,1,29-JUN-20,2,"N",51,5,25,"M",1,1,"R","","",25,0
2020,39198904,126782948,1,29-JUN-20,2,"N",51,5,37,"M",1,3,"R","","",37,0
2020,39198928,126783039,1,30-JUN-20,2,"N",23,5,38,"M",1,2,"R","","",38,0
2020,39198929,126783039,2,30-JUN-20,2,"N",23,5,55,"F",1,1,"R","","",55,0
2020,40323098,130363103,1,24-OCT-20,3,"N",51,5,43,"F",1,1,"R","","",43,0
2020,40323107,130363136,1,15-OCT-20,3,"N",23,5,25,"M",1,1,"R","","",25,0
2020,40323119,130363163,1,19-OCT-20,2,"N",51,5,37,"M",1,1,"R","","",37,0
2020,40323136,130363229,1,24-SEP-20,3,"C",5,5,27,"M",1,2,"R","","",27,0
2020,40323145,130363251,1,10-OCT-20,3,"N",41,5,46,"F",3,2,"R","","",46,0
2020,40326522,130363251,2,10-OCT-20,3,"N",48,5,25,"M",1,2,"R","","",25,0
2020,40323148,130363262,1,11-OCT-20,3,"N",39,5,32,"M",1,1,"R","","",32,0
2020,40326528,130363293,1,07-OCT-20,3,"N",51,5,36,"M",2,2,"R","","",36,0
2020,40323158,130363308,1,05-OCT-20,3,"N",51,5,47,"M",0,3,"R","","",47,0
2020,40326532,130367901,1,05-OCT-20,3,"N",16,5,41,"M",2,3,"R","","",41,0
2020,40323187,130363396,1,11-SEP-20,3,"C",49,5,22,"M",1,1,"U","","",22,0
2020,40323189,130363396,2,11-SEP-20,3,"C",49,5,21,"M",1,1,"R","","",21,0
2020,39974917,129255074,1,05-SEP-20,1,"C",51,5,53,"M",1,2,"R","","",53,0
2020,39986030,129309765,1,28-SEP-20,3,"N",51,5,34,"F",1,1,"R","","",34,0
2020,39989563,129311798,1,27-AUG-20,3,"N",16,5,44,"M",1,1,"R","","",44,0
2020,39986065,129311848,1,17-SEP-20,3,"N",23,5,35,"F",1,1,"R","","",35,0
2020,39986084,129311875,1,15-SEP-20,3,"N",40,5,38,"M",3,3,"R","","",38,0
2020,39989615,129311928,1,28-AUG-20,3,"N",28,5,36,"M",1,1,"R","","",36,0
2020,39986128,129311969,1,01-SEP-20,3,"N",16,5,61,"M",1,2,"R","","",61,0
2020,40076276,129649451,1,10-SEP-20,1,"N",35,5,27,"M",3,2,"","","",27,0
2020,40073575,129649451,2,10-SEP-20,1,"N",35,5,33,"M",3,2,"","","",33,0
2020,40076285,129649484,1,17-SEP-20,1,"N",29,5,36,"M",1,2,"R","","",36,0
2020,40076292,129651333,2,18-SEP-20,2,"N",51,5,21,"M",3,2,"R","","",21,0
2020,40073589,129651333,1,18-SEP-20,2,"N",51,5,26,"M",3,2,"R","","",26,0
2020,40076303,129649512,1,22-SEP-20,1,"N",28,5,35,"F",1,2,"R","","",35,0
2020,40073606,129649532,1,24-SEP-20,3,"N",51,5,33,"F",3,2,"R","","",33,0
2020,40073612,129649541,1,26-SEP-20,2,"N",23,5,35,"M",3,2,"R","","",35,0
2020,40073619,129649553,1,28-SEP-20,3,"N",51,5,36,"M",1,2,"R","","",36,0
2020,39389949,127366549,1,26-MAR-20,1,"M",27,5,29,"M",1,2,"R","","",29,0
2020,39198245,126780567,1,05-JUN-20,1,"N",16,5,37,"M",1,3,"R","","",37,0
2020,39198283,126772506,1,06-JUN-20,1,"N",27,5,34,"F",1,2,"R","","",34,0
2020,39198292,126772512,1,07-JUN-20,2,"N",5,5,33,"F",3,2,"R","","",33,0
2020,39198301,126780739,1,06-JUN-20,2,"N",23,5,27,"F",1,1,"N","","",27,0
2020,39198314,126780774,1,07-JUN-20,1,"N",27,5,20,"M",1,2,"R","","",20,0
2020,39193528,126780997,1,30-JUN-20,2,"N",34,5,25,"M",1,1,"R","","",25,0
2020,39193532,126781066,1,10-JUN-20,2,"N",23,5,33,"F",1,1,"R","","",33,0
2020,39193534,126781077,1,10-JUN-20,2,"N",23,5,38,"M",1,2,"R","","",38,0
2020,39198504,126781417,1,14-JUN-20,1,"N",27,5,59,"F",1,2,"R","","",59,0
2020,39198536,126781536,1,14-JUN-20,2,"N",5,5,36,"M",2,3,"R","","",36,0
2020,39198553,126781630,1,16-JUN-20,2,"N",51,5,24,"M",1,1,"R","","",24,0
2020,39198581,126781735,1,17-JUN-20,2,"N",6,5,30,"M",3,2,"R","","",30,0
2020,39198640,126781968,1,19-JUN-20,2,"N",23,5,17,"F",1,2,"R","H","",17,0
2020,39198651,126782004,1,19-JUN-20,1,"N",23,5,27,"F",1,3,"R","","",27,0
2020,39198652,126782004,2,19-JUN-20,1,"N",35,5,28,"M",1,1,"R","","",28,0
2020,39198668,126772696,1,20-JUN-20,2,"N",23,5,64,"M",1,1,"R","","",64,0
2020,39198693,126782123,1,21-JUN-20,2,"N",27,5,48,"M",1,1,"R","","",48,0
2020,39198713,126782184,1,21-JUN-20,2,"N",27,5,53,"F",1,1,"R","","",53,0
2020,39198805,126772795,1,25-JUN-20,2,"N",5,5,39,"M",1,2,"R","","",39,0
2020,39198869,126782767,1,28-JUN-20,2,"N",51,5,43,"M",0,3,"R","","",43,0
2020,39198903,126782933,1,29-JUN-20,2,"N",44,5,47,"M",1,3,"R","","",47,0
2020,39198921,126783020,1,30-JUN-20,1,"N",35,5,48,"M",1,2,"R","","",48,0
2020,39678412,128338171,1,17-AUG-20,2,"N",51,5,31,"M",1,1,"R","","",31,0
2020,39680778,128338203,1,12-AUG-20,3,"N",27,5,32,"F",1,2,"R","","",32,0
2020,39680787,128338253,1,19-JUL-20,3,"N",28,5,50,"M",1,1,"R","","",50,0
2020,39678446,128338253,2,19-JUL-20,3,"N",28,5,35,"M",1,2,"R","","",35,0
2020,39678447,128338253,3,19-JUL-20,3,"N",16,5,31,"M",1,1,"R","","",31,0
2020,39680809,128338286,1,26-JAN-20,3,"N",16,5,35,"M",1,1,"R","","",35,0
2020,39678472,128333721,1,19-JUL-20,3,"C",16,5,30,"M",1,2,"R","","",30,0
2020,38908466,125873356,1,25-MAY-20,1,"N",16,5,38,"F",3,2,"R","","",38,0
2020,38908490,125873429,3,10-JUN-20,1,"N",21,5,26,"F",3,2,"R","","",26,0
2020,38908492,125873429,2,10-JUN-20,1,"N",21,5,22,"F",1,2,"R","","",22,0
2020,38908494,125873434,1,11-JUN-20,1,"N",16,5,30,"M",3,2,"N","","",30,0
2020,38908513,125873481,1,15-JUN-20,1,"N",21,5,26,"M",3,,"R","","",26,0
2020,39192326,126767370,1,12-MAR-20,1,"N",21,5,27,"M",1,2,"R","","",27,0
2020,39192333,126767410,1,12-MAR-20,2,"N",23,5,34,"M",1,2,"N","","",34,0
2020,39196059,126767552,1,14-MAR-20,2,"N",23,5,29,"F",1,2,"R","","",29,0
2020,39192452,126767848,1,18-MAR-20,2,"N",6,5,47,"F",4,2,"R","","",47,0
2020,39192456,126767858,1,18-MAR-20,2,"N",51,5,55,"M",2,2,"N","","",55,0
2020,39196139,126767972,1,20-MAR-20,2,"N",23,5,21,"M",2,2,"R","","",21,0
2020,39196149,126762830,1,20-MAR-20,1,"N",16,5,57,"F",1,2,"R","","",57,0
2020,39192519,126762905,1,22-MAR-20,2,"N",23,5,41,"F",1,2,"R","","",41,0
2020,39192560,126768219,2,24-MAR-20,2,"N",51,5,45,"M",1,1,"R","","",45,0
2020,39196206,126768219,1,24-MAR-20,2,"N",51,5,54,"F",1,1,"R","","",54,0
2020,39192595,126763079,1,26-MAR-20,2,"N",52,5,34,"M",3,3,"R","","",34,0
2020,39192596,126763079,2,26-MAR-20,2,"N",52,5,45,"F",3,3,"R","","",45,0
2020,39192627,126768447,1,27-MAR-20,2,"N",5,5,52,"M",1,1,"R","","",52,0
2020,39196269,126768522,1,28-MAR-20,1,"N",16,5,33,"F",0,1,"R","","",33,0
2020,39196276,126768549,1,29-MAR-20,1,"N",48,5,27,"M",2,2,"U","","",27,0
2020,39192690,126768674,1,31-MAR-20,1,"N",27,5,23,"M",1,2,"R","","",23,0
2020,42090307,136250025,1,13-APR-20,1,"N",49,5,60,"F",1,1,"U","","",60,0
2020,42090322,136250286,1,23-APR-20,3,"N",48,5,26,"M",1,2,"U","","",26,0
2020,42090330,136250469,1,30-APR-20,2,"N",51,5,29,"F",2,2,"N","","",29,0
2020,42090331,136250482,1,30-APR-20,1,"N",27,5,28,"M",1,1,"R","","",28,0
2020,39190912,126750677,1,01-JAN-20,2,"N",23,5,26,"F",1,2,"R","","",26,0
2020,39190921,126746012,1,01-JAN-20,2,"N",27,5,34,"M",1,2,"R","","",34,0
2020,39190926,126750722,1,02-JAN-20,2,"N",51,5,27,"M",1,2,"R","","",27,0
2020,39190931,126750758,1,02-JAN-20,2,"N",51,5,34,"M",1,2,"R","","",34,0
2020,39194739,126750823,1,03-JAN-20,1,"N",16,5,21,"F",1,1,"R","","",21,0
2020,39190984,126750901,1,05-JAN-20,1,"N",10,5,22,"M",1,1,"R","","",22,0
2020,39190991,126750918,1,05-JAN-20,1,"N",51,5,41,"M",1,2,"U","","",41,0
2020,39194773,126750921,1,05-JAN-20,1,"N",16,5,31,"F",1,2,"R","","",31,0
2020,39194775,126750921,2,05-JAN-20,1,"N",35,5,26,"F",1,1,"R","","",26,0
2020,39190997,126750938,1,05-JAN-20,2,"N",6,5,44,"M",1,1,"R","","",44,0
2020,39191038,126751531,1,08-JAN-20,1,"N",48,5,27,"M",0,3,"U","","",27,0
2020,39191039,126751531,2,08-JAN-20,2,"N",35,5,27,"M",0,3,"U","","",27,0
2020,39194827,126756134,1,09-JAN-20,1,"N",16,5,29,"F",1,1,"R","","",29,0
2020,39194835,126756156,1,09-JAN-20,2,"N",23,5,46,"M",2,2,"R","","",46,0
2020,39194859,126756228,1,10-JAN-20,1,"N",40,5,28,"M",1,1,"R","","",28,0
2020,39191079,126751762,1,12-JAN-20,1,"N",51,5,25,"M",1,2,"R","","",25,0
2020,39194907,126756338,1,13-JAN-20,1,"N",27,5,18,"M",1,1,"N","","",18,0
2020,39194939,126751994,1,14-JAN-20,1,"N",51,5,48,"M",1,1,"R","","",48,0
2020,39194942,126752010,2,14-JAN-20,1,"N",5,5,16,"M",1,1,"R","R","",16,0
2020,39191115,126752010,1,14-JAN-20,1,"N",27,5,15,"M",1,1,"R","R","",15,0
2020,39191118,126752010,3,14-JAN-20,1,"N",27,5,18,"M",1,1,"R","","",18,0
2020,39191154,126752175,1,17-JAN-20,1,"N",51,5,19,"M",1,1,"R","","",19,0
2020,39191165,126752234,1,17-JAN-20,1,"N",28,5,37,"M",1,1,"R","","",37,0
2020,39195025,126756710,1,19-JAN-20,2,"N",45,5,41,"M",1,2,"R","","",41,0
2020,39191189,126756726,1,19-JAN-20,2,"N",23,5,38,"F",1,1,"R","","",38,0
2020,39191215,126756835,1,21-JAN-20,1,"N",6,5,38,"M",1,2,"R","","",38,0
2020,39191218,126756854,1,21-JAN-20,2,"N",23,5,32,"F",1,1,"R","","",32,0
2020,39195085,126756899,1,22-JAN-20,2,"N",27,5,34,"F",1,2,"R","","",34,0
2020,39191243,126752609,1,22-JAN-20,2,"N",27,5,28,"F",1,1,"R","","",28,0
2020,39191263,126752731,1,24-JAN-20,2,"N",51,5,24,"M",1,1,"R","","",24,0
2020,39195130,126757073,1,24-JAN-20,1,"N",23,5,53,"M",1,3,"R","","",53,0
2020,39191279,126752786,1,24-JAN-20,2,"N",51,5,25,"M",1,1,"R","","",25,0
2020,39191284,126757103,1,25-JAN-20,2,"N",51,5,23,"M",3,2,"R","","",23,0
2020,39191286,126752825,1,25-JAN-20,1,"N",27,5,51,"M",1,2,"R","","",51,0
2020,39195156,126752859,1,26-JAN-20,2,"N",6,5,34,"F",1,2,"R","","",34,0
2020,39195212,126753116,1,29-JAN-20,1,"N",35,5,40,"F",3,2,"R","","",40,0
2020,39195213,126753116,2,29-JAN-20,2,"N",34,5,45,"M",1,1,"R","","",45,0
2020,39195216,126757364,1,29-JAN-20,2,"N",6,5,45,"M",1,1,"R","","",45,0
2020,39195239,126757460,1,30-JAN-20,1,"N",27,5,24,"F",3,2,"R","","",24,0
2020,39195328,126754051,1,01-FEB-20,1,"N",23,5,21,"M",1,2,"R","","",21,0
2020,39191485,126758376,1,02-FEB-20,1,"N",27,5,21,"M",1,1,"R","","",21,0
2020,39195357,126758428,1,03-FEB-20,1,"N",27,5,24,"M",2,2,"R","","",24,0
2020,39191507,126758443,1,03-FEB-20,1,"N",27,5,28,"M",3,2,"R","","",28,0
2020,39191532,126758546,1,04-FEB-20,2,"N",6,5,27,"F",1,2,"R","","",27,0
2020,39191543,126754299,2,05-FEB-20,3,"N",48,5,28,"M",3,1,"U","","",28,0
2020,39191542,126754299,1,05-FEB-20,1,"N",51,5,42,"F",3,1,"R","","",42,0
2020,39191550,126758618,1,05-FEB-20,1,"N",27,5,46,"M",1,2,"R","","",46,0
2020,39191552,126758623,1,05-FEB-20,1,"N",6,5,43,"M",1,1,"R","","",43,0
2020,39191553,126754331,1,06-FEB-20,1,"N",6,5,42,"F",1,1,"R","","",42,0
2020,39195413,126758679,1,06-FEB-20,1,"N",35,5,27,"F",1,2,"U","","",27,0
2020,39191574,126754406,1,07-FEB-20,2,"N",16,5,17,"M",1,1,"R","R","",17,0
2020,39191582,126758774,1,07-FEB-20,2,"N",51,5,26,"M",1,1,"N","","",26,0
2020,39191583,126758774,2,07-FEB-20,1,"N",51,5,24,"M",1,1,"R","","",24,0
2020,39191602,126754455,1,08-FEB-20,2,"N",6,5,30,"M",1,1,"R","","",30,0
2020,39191612,126758841,1,08-FEB-20,1,"N",51,5,25,"M",3,2,"N","","",25,0
2020,39191617,126754491,1,08-FEB-20,2,"N",5,5,46,"M",1,1,"R","","",46,0
2020,39191619,126758863,1,08-FEB-20,2,"N",23,5,36,"M",1,1,"R","","",36,0
2020,39191646,126754588,1,10-FEB-20,2,"N",6,5,44,"F",1,1,"R","","",44,0
2020,39195486,126759003,1,10-FEB-20,2,"N",23,5,28,"M",1,2,"R","","",28,0
2020,39191657,126759003,2,10-FEB-20,2,"N",23,5,22,"F",1,2,"R","","",22,0
2020,39191696,126754700,1,12-FEB-20,1,"N",27,5,53,"M",1,2,"R","","",53,0
2020,39195505,126759141,1,12-FEB-20,1,"N",27,5,69,"M",1,2,"R","","",69,0
2020,39191722,126754757,1,13-FEB-20,2,"N",23,5,30,"F",1,2,"N","","",30,0
2020,39191741,126759252,1,13-FEB-20,1,"N",27,5,37,"M",3,2,"R","","",37,0
2020,39191777,126754870,1,15-FEB-20,2,"N",51,5,54,"F",1,1,"R","","",54,0
2020,39191783,126754879,1,16-FEB-20,1,"N",39,5,25,"M",1,2,"R","","",25,0
2020,39195585,126759432,1,16-FEB-20,2,"N",6,5,26,"F",2,2,"R","","",26,0
2020,39195593,126754930,1,16-FEB-20,2,"N",5,5,32,"M",1,2,"R","","",32,0
2020,39191853,126759668,1,19-FEB-20,2,"N",23,5,20,"F",1,1,"N","","",20,0
2020,39195630,126759696,1,19-FEB-20,2,"N",23,5,24,"M",1,1,"R","","",24,0
2020,39191873,126759732,1,20-FEB-20,1,"N",48,5,40,"M",1,2,"R","","",40,0
2020,39195661,126759839,1,21-FEB-20,1,"N",6,5,45,"M",1,2,"N","","",45,0
2020,39191953,126759992,1,23-FEB-20,1,"N",27,5,26,"F",3,2,"R","","",26,0
2020,39191959,126755347,1,24-FEB-20,2,"N",45,5,39,"F",1,1,"R","","",39,0
2020,39195709,126760066,1,24-FEB-20,1,"N",27,5,41,"F",3,2,"R","","",41,0
2020,39191979,126760082,1,25-FEB-20,1,"N",51,5,20,"M",0,3,"R","","",20,0
2020,39191995,126760158,1,02-FEB-20,1,"N",27,5,14,"M",1,2,"R","R","",14,0
2020,39192709,126769360,1,15-FEB-20,1,"N",39,5,17,"M",1,1,"R","R","",17,0
2020,39196322,126769373,1,01-APR-20,1,"N",6,5,35,"M",1,1,"R","","",35,0
2020,42090604,136268133,1,23-DEC-20,1,"N",23,5,26,"M",1,1,"R","","",26,0
2020,39253699,126941899,1,29-JAN-20,3,"N",44,5,16,"M",0,3,"R","R","",16,0
2020,39263045,126940238,1,10-APR-20,1,"C",5,5,29,"F",1,1,"R","","",29,0
2020,39253743,126942133,1,21-APR-20,1,"N",51,5,31,"M",1,1,"R","","",31,0
2020,39263054,126940362,1,11-MAY-20,1,"C",51,5,53,"M",1,1,"R","","",53,0
2020,39190971,126750887,1,04-JAN-20,1,"N",35,5,30,"F",1,1,"R","","",30,0
2020,39194793,126750995,1,06-JAN-20,2,"N",6,5,50,"M",1,2,"R","","",50,0
2020,39191015,126751019,1,07-JAN-20,1,"N",28,5,35,"M",1,2,"N","","",35,0
2020,39194816,126751097,4,08-JAN-20,2,"N",34,5,54,"M",0,2,"R","","",54,0
2020,39194815,126751097,1,08-JAN-20,1,"N",16,5,46,"M",3,2,"N","","",46,0
2020,39191031,126751097,2,08-JAN-20,2,"N",34,5,30,"F",1,1,"R","","",30,0
2020,39191032,126751097,3,08-JAN-20,2,"N",34,5,19,"F",2,2,"R","","",19,0
2020,39194820,126756112,1,09-JAN-20,1,"N",6,5,22,"F",3,2,"R","","",22,0
2020,39191046,126756136,1,09-JAN-20,2,"N",51,5,44,"M",1,1,"R","","",44,0
2020,39194847,126751655,1,10-JAN-20,1,"N",16,5,38,"F",1,2,"R","","",38,0
2020,39191065,126751671,1,10-JAN-20,2,"N",51,5,73,"M",1,2,"R","","",73,0
2020,39194865,126756233,1,10-JAN-20,2,"N",51,5,33,"F",1,2,"R","","",33,0
2020,39191081,126756284,1,12-JAN-20,2,"N",47,5,25,"F",1,2,"R","","",25,0
2020,39194913,126756376,1,13-JAN-20,3,"N",48,5,24,"M",1,1,"R","","",24,0
2020,39191151,126752172,1,17-JAN-20,2,"N",27,5,28,"M",3,2,"R","","",28,0
2020,39194994,126752225,1,17-JAN-20,2,"N",51,5,22,"M",3,2,"R","","",22,0
2020,39191171,126752264,1,18-JAN-20,1,"N",23,5,34,"F",1,1,"R","","",34,0
2020,39195038,126756749,2,19-JAN-20,2,"N",23,5,24,"F",3,1,"R","","",24,0
2020,39195037,126756749,1,19-JAN-20,2,"N",23,5,23,"M",3,2,"R","","",23,0
2020,39191264,126752750,1,24-JAN-20,2,"N",23,5,62,"F",1,1,"R","","",62,0
2020,39191271,126757075,1,24-JAN-20,1,"N",51,5,37,"M",1,1,"R","","",37,0
2020,39195161,126757153,1,26-JAN-20,2,"N",44,5,32,"M",1,1,"R","","",32,0
2020,41361802,133944489,1,25-MAR-20,1,"N",21,5,29,"M",1,1,"R","","",29,0
2020,41361803,133944489,2,25-MAR-20,1,"N",16,5,25,"M",1,1,"R","","",25,0
2020,39191325,126753012,1,28-JAN-20,2,"N",51,5,22,"F",1,2,"R","","",22,0
2020,39191344,126757348,1,29-JAN-20,1,"N",5,5,26,"M",1,1,"R","","",26,0
2020,39195217,126753129,1,29-JAN-20,1,"N",16,5,18,"M",1,1,"R","","",18,0
2020,39195221,126757384,1,29-JAN-20,2,"N",23,5,49,"M",1,1,"R","","",49,0
2020,39191377,126753225,1,31-JAN-20,2,"N",6,5,37,"M",2,2,"R","","",37,0
2020,39195261,126753271,1,31-JAN-20,1,"N",6,5,32,"M",1,1,"R","","",32,0
2020,39195324,126758294,1,01-FEB-20,2,"N",5,5,37,"M",1,1,"R","","",37,0
2020,39191456,126758311,1,01-FEB-20,1,"N",16,5,20,"M",1,2,"N","","",20,0
2020,39191509,126758451,1,03-FEB-20,2,"N",51,5,48,"M",1,1,"R","","",48,0
2020,41358287,133944554,1,21-AUG-20,1,"N",51,5,25,"M",3,2,"R","","",25,0
2020,39195421,126758699,1,06-FEB-20,1,"N",16,5,32,"M",1,1,"R","","",32,0
2020,39191621,126754495,1,08-FEB-20,1,"N",51,5,36,"M",1,2,"R","","",36,0
2020,39191668,126754623,1,11-FEB-20,1,"N",21,5,29,"F",1,1,"R","","",29,0
2020,39191686,126759075,1,11-FEB-20,1,"N",48,5,21,"M",1,1,"R","","",21,0
2020,39191710,126759179,1,13-FEB-20,2,"N",49,5,55,"M",1,2,"R","","",55,0
2020,39191720,126759218,1,13-FEB-20,1,"N",48,5,28,"F",1,1,"R","","",28,0
2020,39191723,126759218,3,13-FEB-20,1,"N",48,5,29,"F",1,2,"R","","",29,0
2020,39191721,126759218,2,13-FEB-20,1,"N",16,5,31,"M",1,1,"R","","",31,0
2020,39191740,126759245,1,13-FEB-20,2,"N",6,5,34,"M",1,2,"R","","",34,0
2020,39195544,126759318,1,14-FEB-20,2,"N",51,5,23,"M",1,1,"R","","",23,0
2020,41361825,133944659,1,01-DEC-20,2,"N",6,5,29,"F",3,2,"R","","",29,0
2020,39195598,126759484,1,17-FEB-20,1,"N",27,5,40,"F",1,1,"R","","",40,0
