Year,Month,State,County,CO2 (ppm),NO2 (ppb),Ozone (ppm),PM2.5 (ug/m3),Monthly AQI Average
2020,11,Colorado,La Plata,0.1703703703703704,7.507228915662651,0.038253012,3.75,20.925
2020,11,Colorado,Larimer,0.5241379310344827,0,0.038570248,5.3382978723404255,6.103448275862069
2020,11,Colorado,Larimer,0.5241379310344827,0,0.038570248,5.3382978723404255,35.752066115702476
2020,11,Colorado,Larimer,0.5241379310344827,0,0.038570248,5.3382978723404255,28.27659574468085
2020,11,Colorado,Mesa,0,0,0.036551724137931035,5.363333333333333,33.758620689655174
2020,11,Colorado,Mesa,0,0,0.036551724137931035,5.363333333333333,29.533333333333335
2020,11,Colorado,Montezuma,0,0,0.038146067,1.56,35.29213483146067
2020,11,Colorado,Montezuma,0,0,0.038146067,1.56,8.6
2020,11,Colorado,Park,0,0,0.050458333333333334,0,47.958333333333336
2020,11,Colorado,Pitkin,0,0,0,1.23,6.8
2020,11,Colorado,Pueblo,0,0,0,5.333333333333333,29.666666666666668
2020,11,Colorado,Rio Blanco,0,5.212727272727273,0.038053571,5.38,4.527272727272727
2020,11,Colorado,Rio Blanco,0,5.212727272727273,0.038053571,5.38,35.17857142857143
2020,11,Colorado,Rio Blanco,0,5.212727272727273,0.038053571,5.38,29.75
2020,11,Colorado,San Juan,0,0,0,1.3900000000000001,7.7
2020,11,Colorado,Weld,0.33793103448275863,20.748,0.033,9.385,3.793103448275862
2020,11,Colorado,Weld,0.33793103448275863,20.748,0.033,9.385,19.16
2020,11,Colorado,Weld,0.33793103448275863,20.748,0.033,9.385,30.495575221238937
2020,11,Colorado,Weld,0.33793103448275863,20.748,0.033,9.385,42.875
2020,11,Hawaii,Hawaii,0,0,0,2.3333333333333335,12.745098039215685
2020,11,Hawaii,Honolulu,0.22535211267605634,7.056,0.028821428571428574,3.1559055118110235,2.492957746478873
2020,11,Hawaii,Honolulu,0.22535211267605634,7.056,0.028821428571428574,3.1559055118110235,6.4
2020,11,Hawaii,Honolulu,0.22535211267605634,7.056,0.028821428571428574,3.1559055118110235,26.696428571428573
2020,11,Hawaii,Honolulu,0.22535211267605634,7.056,0.028821428571428574,3.1559055118110235,17.52755905511811
2020,11,Hawaii,Kauai,0,5.716,0,3.0733333333333333,5.2
2020,11,Hawaii,Kauai,0,5.716,0,3.0733333333333333,17.033333333333335
2020,11,Hawaii,Maui,0,0,0,2.2941176470588234,12.705882352941176
2020,11,New Mexico,Bernalillo,0.41914893617021276,25.502173913043475,0.036258824,7.694722222222222,4.851063829787234
2020,11,New Mexico,Bernalillo,0.41914893617021276,25.502173913043475,0.036258824,7.694722222222222,23.58695652173913
2020,11,New Mexico,Bernalillo,0.41914893617021276,25.502173913043475,0.036258824,7.694722222222222,33.56470588235294
2020,11,New Mexico,Bernalillo,0.41914893617021276,25.502173913043475,0.036258824,7.694722222222222,39.11666666666667
2020,11,New Mexico,Catron,0,0,0,2.13,11.9
2020,11,New Mexico,Chaves,0,0,0,4.16,23
2020,11,New Mexico,Dona Ana,0,27.683333333333334,0.041405405,8.1125,26.15
2020,11,New Mexico,Dona Ana,0,27.683333333333334,0.041405405,8.1125,38.36486486486486
2020,11,New Mexico,Dona Ana,0,27.683333333333334,0.041405405,8.1125,40.098214285714285
2020,11,New Mexico,Eddy,0,13.777777777777779,0.042561404,5.470000000000001,13
2020,11,New Mexico,Eddy,0,13.777777777777779,0.042561404,5.470000000000001,39.91228070175438
2020,11,New Mexico,Eddy,0,13.777777777777779,0.042561404,5.470000000000001,29.8
2020,11,New Mexico,Lea,0,12.333333333333334,0.040724137931034486,4.78,11.566666666666666
2020,11,New Mexico,Lea,0,12.333333333333334,0.040724137931034486,4.78,37.689655172413794
2020,11,New Mexico,Lea,0,12.333333333333334,0.040724137931034486,4.78,26.666666666666668
2020,11,New Mexico,Lincoln,0,0,0,2.7444444444444445,15.333333333333334
2020,11,New Mexico,Los Alamos,0,0,0,2.1,11.666666666666666
2020,11,New Mexico,Rio Arriba,0,0,0.04,1.4875,37.03333333333333
2020,11,New Mexico,Rio Arriba,0,0,0.04,1.4875,8.25
2020,11,New Mexico,San Juan,0,9.782191780821918,0.033976744186046515,0,9.068493150684931
2020,11,New Mexico,San Juan,0,9.782191780821918,0.033976744186046515,0,31.410852713178294
2020,11,New Mexico,Sandoval,0,0,0.036703703703703704,0,33.96296296296296
2020,11,New Mexico,Santa Fe,0,0,0.040034483,4.78,37.03448275862069
2020,11,New Mexico,Santa Fe,0,0,0.040034483,4.78,26.466666666666665
2020,11,New Mexico,Socorro,0,0,0,2.82,15.6
2020,11,New Mexico,Taos,0,0,0,4.3625,24.175
2020,11,New Mexico,Valencia,0,0,0.039133333,0,36.233333333333334
2020,11,Oklahoma,Adair,0.36153846153846153,0,0.034034483,6.4875,4.230769230769231
2020,11,Oklahoma,Adair,0.36153846153846153,0,0.034034483,6.4875,31.551724137931036
2020,11,Oklahoma,Adair,0.36153846153846153,0,0.034034483,6.4875,34.675
2020,11,Oklahoma,Canadian,0,0,0.0353,0,32.56666666666667
2020,11,Oklahoma,Carter,0,0,0.0398,6.805,36.95
2020,11,Oklahoma,Carter,0,0,0.0398,6.805,36.45
2020,11,Oklahoma,Cleveland,0,0,0.045200000000000004,8.421052631578947,41.8
2020,11,Oklahoma,Cleveland,0,0,0.045200000000000004,8.421052631578947,44.421052631578945
2020,11,Oklahoma,Comanche,0,0,0.036533333333333334,6.329850746268657,33.86666666666667
2020,11,Oklahoma,Comanche,0,0,0.036533333333333334,6.329850746268657,34.31343284
2020,11,Oklahoma,Creek,0,0,0.035321429,0,32.75
2020,11,Oklahoma,Dewey,0,0,0.03673913,5.693333333333333,34
2020,11,Oklahoma,Dewey,0,0,0.03673913,5.693333333333333,31.183333333333334
2020,11,Oklahoma,Grant,0,0,0,4.619999999999999,25.6
2020,11,Oklahoma,Johnston,0,0,0.037034482758620695,0,34.241379310344826
2020,11,Oklahoma,Kay,0,0,0,9.282222222222222,47.12222222222222
2020,11,Oklahoma,Mayes,0,0,0.033413793103448275,0,31.03448275862069
2020,11,Oklahoma,Oklahoma,0.5568627450980392,21.035087719298247,0.037672413793103446,8.983846153846155,6.431372549019608
2020,11,Oklahoma,Oklahoma,0.5568627450980392,21.035087719298247,0.037672413793103446,8.983846153846155,19.82456140350877
2020,11,Oklahoma,Oklahoma,0.5568627450980392,21.035087719298247,0.037672413793103446,8.983846153846155,34.89655172413793
2020,11,Oklahoma,Oklahoma,0.5568627450980392,21.035087719298247,0.037672413793103446,8.983846153846155,45.08461538461538
2020,11,Oklahoma,Osage,0,0,0.035666666666666666,0,33
2020,11,Oklahoma,Ottawa,0,0,0.016034483,7.434444444444445,14.89655172413793
2020,11,Oklahoma,Ottawa,0,0,0.016034483,7.434444444444445,37.17777777777778
2020,11,Oklahoma,Pittsburg,0,0,0.036833333333333336,7.064615384615385,34.166666666666664
2020,11,Oklahoma,Pittsburg,0,0,0.036833333333333336,7.064615384615385,37.353846153846156
2020,11,Oklahoma,Sequoyah,0,0,0.030933333333333334,6.02,28.6
2020,11,Oklahoma,Sequoyah,0,0,0.030933333333333334,6.02,32.233333333333334
2020,11,Oklahoma,Tulsa,0.4233333333333333,17.575862068965517,0.035025424,7.458787878787879,4.8
2020,11,Oklahoma,Tulsa,0.4233333333333333,17.575862068965517,0.035025424,7.458787878787879,16.20689655172414
2020,11,Oklahoma,Tulsa,0.4233333333333333,17.575862068965517,0.035025424,7.458787878787879,32.59322033898305
2020,11,Oklahoma,Tulsa,0.4233333333333333,17.575862068965517,0.035025424,7.458787878787879,39.587878787878786
2020,11,Oklahoma,Washington,0,0,0.037000000000000005,6.831666666666666,34.36666666666667
2020,11,Oklahoma,Washington,0,0,0.037000000000000005,6.831666666666666,36.35
2020,11,Texas,Atascosa,0,0,0,5.586666666666667,30.866666666666667
2020,11,Texas,Bell,0,12.569565217391306,0.037264150943396225,5.661538461538461,11.608695652173912
2020,11,Texas,Bell,0,12.569565217391306,0.037264150943396225,5.661538461538461,34.471698113207545
2020,11,Texas,Bell,0,12.569565217391306,0.037264150943396225,5.661538461538461,31.192307692307693
2020,11,Texas,Bexar,0.44333333333333336,14.800892857142857,0.039033333,6.828925619834711,5.1
2020,11,Texas,Bexar,0.44333333333333336,14.800892857142857,0.039033333,6.828925619834711,13.535714285714286
2020,11,Texas,Bexar,0.44333333333333336,14.800892857142857,0.039033333,6.828925619834711,36.5
2020,11,Texas,Bexar,0.44333333333333336,14.800892857142857,0.039033333,6.828925619834711,36.247933884297524
2020,11,Texas,Bowie,0,0,0,10.506666666666666,49.5
2020,11,Texas,Brazoria,0,13.242857142857144,0.036666667,0,12.089285714285714
2020,11,Texas,Brazoria,0,13.242857142857144,0.036666667,0,34.175438596491226
2020,11,Texas,Brazos,0,0,0,7.7733333333333325,40.4
2020,11,Texas,Brewster,0,0,0.040916666666666664,5.808333333333334,37.833333333333336
2020,11,Texas,Brewster,0,0,0.040916666666666664,5.808333333333334,30.125
2020,11,Texas,Cameron,0,0,0.034655172,5.921428571428571,32
2020,11,Texas,Cameron,0,0,0.034655172,5.921428571428571,31.285714285714285
2020,11,Texas,Collin,0,0,0.035533333,0,33
2020,11,Texas,Culberson,0,0,0,4.89,26.5
2020,11,Texas,Dallas,0.41428571428571426,23.524770642201833,0.03452809,7.869387755102041,4.678571428571429
2020,11,Texas,Dallas,0.41428571428571426,23.524770642201833,0.03452809,7.869387755102041,21.743119266055047
2020,11,Texas,Dallas,0.41428571428571426,23.524770642201833,0.03452809,7.869387755102041,31.98876404494382
2020,11,Texas,Dallas,0.41428571428571426,23.524770642201833,0.03452809,7.869387755102041,40.65306122
2020,11,Texas,Denton,0,19.56923076923077,0.035616666666666665,6.97,18.076923076923077
2020,11,Texas,Denton,0,19.56923076923077,0.035616666666666665,6.97,32.96666666666667
2020,11,Texas,Denton,0,19.56923076923077,0.035616666666666665,6.97,37.06666666666667
2020,11,Texas,Ector,0,0,0,6.58,36.233333333333334
2020,11,Texas,El Paso,0.42777777777777776,40.05,0.037959302325581395,9.94962963,4.811111111111111
2020,11,Texas,El Paso,0.42777777777777776,40.05,0.037959302325581395,9.94962963,37.46666666666667
2020,11,Texas,El Paso,0.42777777777777776,40.05,0.037959302325581395,9.94962963,35.133720930232556
2020,11,Texas,El Paso,0.42777777777777776,40.05,0.037959302325581395,9.94962963,48.96296296296296
2020,11,Texas,Ellis,0,11.569767441860465,0.034807018,6.905882352941177,10.534883720930232
2020,11,Texas,Ellis,0,11.569767441860465,0.034807018,6.905882352941177,32.26315789473684
2020,11,Texas,Ellis,0,11.569767441860465,0.034807018,6.905882352941177,37.529411764705884
2020,11,Texas,Galveston,0,11.08148148148148,0.040033333,7.803333333333333,10.074074074074074
2020,11,Texas,Galveston,0,11.08148148148148,0.040033333,7.803333333333333,37
2020,11,Texas,Galveston,0,11.08148148148148,0.040033333,7.803333333333333,39.833333333333336
2020,11,Texas,Gregg,0,10.024137931034483,0.0343,0,9.103448276
2020,11,Texas,Gregg,0,10.024137931034483,0.0343,0,31.733333333333334
2020,11,Texas,Harris,0.4734939759036144,23.86558823529412,0.033623376623376625,8.939662447257383,5.289156626506024
2020,11,Texas,Harris,0.4734939759036144,23.86558823529412,0.033623376623376625,8.939662447257383,22.111764705882354
2020,11,Texas,Harris,0.4734939759036144,23.86558823529412,0.033623376623376625,8.939662447257383,31.149350649350648
2020,11,Texas,Harris,0.4734939759036144,23.86558823529412,0.033623376623376625,8.939662447257383,44.73839662447257
2020,11,Texas,Harrison,0,5.770370370370371,0.030066667,7.224242424242425,5.074074074074074
2020,11,Texas,Harrison,0,5.770370370370371,0.030066667,7.224242424242425,27.866666666666667
2020,11,Texas,Harrison,0,5.770370370370371,0.030066667,7.224242424242425,39.03030303030303
2020,11,Texas,Hidalgo,0,0,0.031565217,5.8774999999999995,29.217391304347824
2020,11,Texas,Hidalgo,0,0,0.031565217,5.8774999999999995,32.2
2020,11,Texas,Hood,0,0,0.034499999999999996,0,31.966666666666665
2020,11,Texas,Hunt,0,11.024137931034483,0.034933333,0,10
2020,11,Texas,Hunt,0,11.024137931034483,0.034933333,0,32.333333333333336
2020,11,Texas,Jefferson,0,14.207575757575759,0.034789809,7.8625,12.969696969696969
2020,11,Texas,Jefferson,0,14.207575757575759,0.034789809,7.8625,32.22929936305732
2020,11,Texas,Jefferson,0,14.207575757575759,0.034789809,7.8625,40.589285714285715
2020,11,Texas,Johnson,0,0,0.036466667,0,33.8
2020,11,Texas,Karnes,0,9.695833333333333,0,0,8.791666666666666
2020,11,Texas,Kaufman,0,12.843478260869563,0.0307,7.516666666666667,11.652173913043478
2020,11,Texas,Kaufman,0,12.843478260869563,0.0307,7.516666666666667,28.433333333333334
2020,11,Texas,Kaufman,0,12.843478260869563,0.0307,7.516666666666667,39.833333333333336
2020,11,Texas,Kleberg,0,0,0,6.739999999999999,36.53333333333333
2020,11,Texas,Lubbock,0,0,0,4.623333333333333,25.033333333333335
2020,11,Texas,Maverick,0,0,0,5.596666666666667,31
2020,11,Texas,McLennan,0.22333333333333333,0,0.037481481481481484,6.8566666666666665,2.2333333333333334
2020,11,Texas,McLennan,0.22333333333333333,0,0.037481481481481484,6.8566666666666665,34.74074074074074
2020,11,Texas,McLennan,0.22333333333333333,0,0.037481481481481484,6.8566666666666665,37.86666666666667
2020,11,Texas,Montgomery,0,7.660714285714286,0.0382,8.430434782608696,6.892857142857143
2020,11,Texas,Montgomery,0,7.660714285714286,0.0382,8.430434782608696,35.766666666666666
2020,11,Texas,Montgomery,0,7.660714285714286,0.0382,8.430434782608696,42.608695652173914
2020,11,Texas,Navarro,0,9.832,0.035366666666666664,6.866666666666666,8.92
2020,11,Texas,Navarro,0,9.832,0.035366666666666664,6.866666666666666,32.7
2020,11,Texas,Navarro,0,9.832,0.035366666666666664,6.866666666666666,37
2020,11,Texas,Nueces,0,0,0.036699999999999997,5.2197183098591555,33.95
2020,11,Texas,Nueces,0,0,0.036699999999999997,5.2197183098591555,28.830985915492956
2020,11,Texas,Orange,0,15.044827586206896,0.034133333333333335,9.78,13.758620689655173
2020,11,Texas,Orange,0,15.044827586206896,0.034133333333333335,9.78,31.6
2020,11,Texas,Orange,0,15.044827586206896,0.034133333333333335,9.78,46.86666666666667
2020,11,Texas,Parker,0,0,0.0369,0,34.13333333333333
2020,11,Texas,Polk,0,0,0.031400000000000004,0,29.066666666666666
2020,11,Texas,Potter,0,0,0,4.517857142857143,25.178571428571427
2020,11,Texas,Randall,0,0,0.036625,0,33.833333333333336
2020,11,Texas,Rockwall,0,0,0.032233333,0,29.866666666666667
2020,11,Texas,Smith,0,6.672000000000001,0.035866667,0,5.96
2020,11,Texas,Smith,0,6.672000000000001,0.035866667,0,33.13333333333333
2020,11,Texas,Tarrant,0.5793103448275863,24.428654970760235,0.034449664,8.475213675213675,6.689655172413793
2020,11,Texas,Tarrant,0.5793103448275863,24.428654970760235,0.034449664,8.475213675213675,22.59064327
2020,11,Texas,Tarrant,0.5793103448275863,24.428654970760235,0.034449664,8.475213675213675,31.899328859060404
2020,11,Texas,Tarrant,0.5793103448275863,24.428654970760235,0.034449664,8.475213675213675,43.743589743589745
2020,11,Texas,Travis,0.7551724137931034,21.62037037037037,0.036366666666666665,7.6644444444444435,8.724137931034482
2020,11,Texas,Travis,0.7551724137931034,21.62037037037037,0.036366666666666665,7.6644444444444435,19.98148148148148
2020,11,Texas,Travis,0.7551724137931034,21.62037037037037,0.036366666666666665,7.6644444444444435,33.666666666666664
2020,11,Texas,Travis,0.7551724137931034,21.62037037037037,0.036366666666666665,7.6644444444444435,39.67777777777778
2020,11,Texas,Victoria,0,0,0.037033333333333335,0,34.333333333333336
2020,11,Texas,Webb,0.30357142857142855,0,0.035266667,7.173333333333333,3.2142857142857144
2020,11,Texas,Webb,0.30357142857142855,0,0.035266667,7.173333333333333,32.733333333333334
2020,11,Texas,Webb,0.30357142857142855,0,0.035266667,7.173333333333333,38.36666666666667
2020,11,Texas,Wilson,0,10.49642857142857,0,0,9.642857142857142
2020,12,Colorado,Adams,0.7066666666666667,40.56666666666667,0.0286,0,8.166666666666666
2020,12,Colorado,Adams,0.7066666666666667,40.56666666666667,0.0286,0,37.8
2020,12,Colorado,Adams,0.7066666666666667,40.56666666666667,0.0286,0,26.533333333333335
2020,12,Colorado,Alamosa,0,0,0,1.67,9.5
2020,12,Colorado,Arapahoe,0,0,0.03637931,5.26,33.62068965517241
2020,12,Colorado,Arapahoe,0,0,0.03637931,5.26,25.3
2020,12,Colorado,Archuleta,0,10.337931034482759,0.036777778,0,9.344827586206897
2020,12,Colorado,Archuleta,0,10.337931034482759,0.036777778,0,34.03703703703704
2020,12,Colorado,Boulder,0,0,0.035166666666666666,8.943902439,32.5
2020,12,Colorado,Boulder,0,0,0.035166666666666666,8.943902439,43.12195122
2020,12,Colorado,Clear Creek,0,0,0.049823529411764704,0,46.11764705882353
2020,12,Colorado,Delta,0,5.651724137931034,0.035689655,2.806896551724138,5.103448275862069
2020,12,Colorado,Delta,0,5.651724137931034,0.035689655,2.806896551724138,32.86206896551724
2020,12,Colorado,Delta,0,5.651724137931034,0.035689655,2.806896551724138,15.586206896551724
2020,12,Colorado,Denver,0.7595505617977527,44.71844660194175,0.027482758620689655,7.728515625,8.741573033707866
2020,12,Colorado,Denver,0.7595505617977527,44.71844660194175,0.027482758620689655,7.728515625,41.91262136
2020,12,Colorado,Denver,0.7595505617977527,44.71844660194175,0.027482758620689655,7.728515625,25.413793103448278
2020,12,Colorado,Denver,0.7595505617977527,44.71844660194175,0.027482758620689655,7.728515625,37.40234375
2020,12,Colorado,Douglas,0,0,0.03628,4.387096774193548,33.6
2020,12,Colorado,Douglas,0,0,0.03628,4.387096774193548,21.580645161290324
2020,12,Colorado,El Paso,0.6933333333333334,0,0.038616667,4.435483870967742,7.833333333333333
2020,12,Colorado,El Paso,0.6933333333333334,0,0.038616667,4.435483870967742,35.75
2020,12,Colorado,El Paso,0.6933333333333334,0,0.038616667,4.435483870967742,24.387096774193548
2020,12,Colorado,Garfield,0,12.613793103448277,0.036316239,3.375,11.482758620689655
2020,12,Colorado,Garfield,0,12.613793103448277,0.036316239,3.375,33.61538461538461
2020,12,Colorado,Garfield,0,12.613793103448277,0.036316239,3.375,18.65
2020,12,Colorado,Gilpin,0,0,0.043266667,0,40.266666666666666
2020,12,Colorado,Gunnison,0,0,0.044,0,40.96153846153846
2020,12,Colorado,Jackson,0,0,0,0.47777777777777775,2.7777777777777777
2020,12,Colorado,Jefferson,0,11.310344827586206,0.038336283,0,10.10344827586207
2020,12,Colorado,Jefferson,0,11.310344827586206,0.038336283,0,35.530973451327434
2020,12,Colorado,La Plata,0.2,10.570588235294117,0.034855422,4.278048780487805,2
2020,12,Colorado,La Plata,0.2,10.570588235294117,0.034855422,4.278048780487805,9.552941176470588
2020,12,Colorado,La Plata,0.2,10.570588235294117,0.034855422,4.278048780487805,32.265060240963855
2020,12,Colorado,La Plata,0.2,10.570588235294117,0.034855422,4.278048780487805,23.75609756097561
2020,12,Colorado,Larimer,0.529032258,0,0.038847457627118644,4.913725490196079,6.032258064516129
2020,12,Colorado,Larimer,0.529032258,0,0.038847457627118644,4.913725490196079,36
2020,12,Colorado,Larimer,0.529032258,0,0.038847457627118644,4.913725490196079,26.254901960784313
2020,12,Colorado,Mesa,0,0,0.032206897,7.841935483870968,29.96551724137931
2020,12,Colorado,Mesa,0,0,0.032206897,7.841935483870968,40.70967741935484
2020,12,Colorado,Montezuma,0,0,0.035827586,0.825,33.172413793103445
2020,12,Colorado,Montezuma,0,0,0.035827586,0.825,4.55
2020,12,Colorado,Park,0,0,0.050449999999999995,0,46.75
2020,12,Colorado,Pitkin,0,0,0,0.58,3.1
2020,12,Colorado,Pueblo,0,0,0,7.116666666666667,36.666666666666664
2020,12,Colorado,Rio Blanco,0,6.461666666666667,0.037720000000000004,4.790243902439024,5.616666666666666
2020,12,Colorado,Rio Blanco,0,6.461666666666667,0.037720000000000004,4.790243902439024,34.96
2020,12,Colorado,Rio Blanco,0,6.461666666666667,0.037720000000000004,4.790243902439024,26.682926829268293
2020,12,Colorado,San Juan,0,0,0,0.58,3.2
2020,12,Colorado,Weld,0.3967741935483871,32,0.031869159,7.8175,4.580645161290323
2020,12,Colorado,Weld,0.3967741935483871,32,0.031869159,7.8175,29.91304347826087
2020,12,Colorado,Weld,0.3967741935483871,32,0.031869159,7.8175,29.523364485981308
2020,12,Colorado,Weld,0.3967741935483871,32,0.031869159,7.8175,38.6
2020,12,Hawaii,Hawaii,0,0,0,4.070925110132158,20.97797356828194
2020,12,Hawaii,Honolulu,0.224,12.588461538461539,0.027392857142857142,3.635877863,2.506666666666667
2020,12,Hawaii,Honolulu,0.224,12.588461538461539,0.027392857142857142,3.635877863,11.461538461538462
2020,12,Hawaii,Honolulu,0.224,12.588461538461539,0.027392857142857142,3.635877863,25.375
2020,12,Hawaii,Honolulu,0.224,12.588461538461539,0.027392857142857142,3.635877863,20.17557251908397
2020,12,Hawaii,Kauai,0,4.415384615384616,0,2.3,4
2020,12,Hawaii,Kauai,0,4.415384615384616,0,2.3,12.806451612903226
2020,12,Hawaii,Maui,0,0,0,3.3986111111111112,18.819444444444443
2020,12,New Mexico,Bernalillo,0.508,29.713043478260868,0.033930233,9.332432432432432,5.82
2020,12,New Mexico,Bernalillo,0.508,29.713043478260868,0.033930233,9.332432432432432,27.652173913043477
2020,12,New Mexico,Bernalillo,0.508,29.713043478260868,0.033930233,9.332432432432432,31.337209302325583
2020,12,New Mexico,Bernalillo,0.508,29.713043478260868,0.033930233,9.332432432432432,43.502702702702706
2020,12,New Mexico,Catron,0,0,0,0.79,4.4
2020,12,New Mexico,Chaves,0,0,0,2.99,16.1
2020,12,New Mexico,Dona Ana,0,28.847457627118644,0.035652778,6.825688073394495,27.25423728813559
2020,12,New Mexico,Dona Ana,0,28.847457627118644,0.035652778,6.825688073394495,32.916666666666664
2020,12,New Mexico,Dona Ana,0,28.847457627118644,0.035652778,6.825688073394495,34.65137614678899
2020,12,New Mexico,Eddy,0,13.28,0.037881356,2.4,12.44
2020,12,New Mexico,Eddy,0,13.28,0.037881356,2.4,35.11864406779661
2020,12,New Mexico,Eddy,0,13.28,0.037881356,2.4,13.25
2020,12,New Mexico,Lea,0,17.178571428571427,0.035965517,5.212903225806452,16.25
2020,12,New Mexico,Lea,0,17.178571428571427,0.035965517,5.212903225806452,33.06896551724138
2020,12,New Mexico,Lea,0,17.178571428571427,0.035965517,5.212903225806452,28.032258064516128
2020,12,New Mexico,Lincoln,0,0,0,0.8666666666666667,4.666666666666667
2020,12,New Mexico,Los Alamos,0,0,0,1.51,8.5
2020,12,New Mexico,Rio Arriba,0,0,0.042482758620689655,0.5857142857142856,39.44827586206897
2020,12,New Mexico,Rio Arriba,0,0,0.042482758620689655,0.5857142857142856,3
2020,12,New Mexico,San Juan,0,10.789655172413793,0.031388489208633095,0,10.068965517241379
2020,12,New Mexico,San Juan,0,10.789655172413793,0.031388489208633095,0,29.02158273381295
2020,12,New Mexico,Sandoval,0,0,0.035423076923076925,0,32.76923076923077
2020,12,New Mexico,Santa Fe,0,0,0.038629629629629625,5.1,35.666666666666664
2020,12,New Mexico,Santa Fe,0,0,0.038629629629629625,5.1,28.096774193548388
2020,12,New Mexico,Socorro,0,0,0,1.8699999999999999,10.5
2020,12,New Mexico,Taos,0,0,0,7.7926829268292686,38.073170731707314
2020,12,New Mexico,Valencia,0,0,0.033379310344827585,0,30.82758620689655
2020,12,Oklahoma,Adair,0.36875,0,0.030275862068965518,6.8219512195121945,4.3125
2020,12,Oklahoma,Adair,0.36875,0,0.030275862068965518,6.8219512195121945,28.06896551724138
2020,12,Oklahoma,Adair,0.36875,0,0.030275862068965518,6.8219512195121945,37.09756097560975
2020,12,Oklahoma,Canadian,0,0,0.026689655172413795,0,24.689655172413794
2020,12,Oklahoma,Carter,0,0,0.036333333333333336,5.202083333333333,33.55555555555556
2020,12,Oklahoma,Carter,0,0,0.036333333333333336,5.202083333333333,28.8125
2020,12,Oklahoma,Cleveland,0,0,0,8.487096774,43.96774193548387
2020,12,Oklahoma,Comanche,0,0,0.032103448,6.142028985507246,29.724137931034484
2020,12,Oklahoma,Comanche,0,0,0.032103448,6.142028985507246,32.62318841
2020,12,Oklahoma,Creek,0,0,0.029766666666666667,0,27.566666666666666
2020,12,Oklahoma,Dewey,0,0,0.029586206896551722,5.325806451612903,27.482758620689655
2020,12,Oklahoma,Dewey,0,0,0.029586206896551722,5.325806451612903,28.677419354838708
2020,12,Oklahoma,Grant,0,0,0,4.54,25
2020,12,Oklahoma,Kay,0,0,0,9.360215054,45.935483870967744
2020,12,Oklahoma,Oklahoma,0.5294117647058824,21.06779661016949,0.029333333333333333,7.815037593984963,6.1568627450980395
2020,12,Oklahoma,Oklahoma,0.5294117647058824,21.06779661016949,0.029333333333333333,7.815037593984963,19.81355932
2020,12,Oklahoma,Oklahoma,0.5294117647058824,21.06779661016949,0.029333333333333333,7.815037593984963,27.183333333333334
2020,12,Oklahoma,Oklahoma,0.5294117647058824,21.06779661016949,0.029333333333333333,7.815037593984963,40.421052631578945
2020,12,Oklahoma,Osage,0,0,0.029566666666666668,0,27.4
2020,12,Oklahoma,Ottawa,0,0,0,10.004347826086956,46.32608695652174
2020,12,Oklahoma,Pittsburg,0,0,0.030965517,6.654545454545454,28.75862068965517
2020,12,Oklahoma,Pittsburg,0,0,0.030965517,6.654545454545454,35.72727272727273
2020,12,Oklahoma,Sequoyah,0,0,0.027833333333333335,6.212903225806452,25.833333333333332
2020,12,Oklahoma,Sequoyah,0,0,0.027833333333333335,6.212903225806452,33.16129032258065
2020,12,Oklahoma,Tulsa,0.45862068965517244,20.496296296296297,0.027581818,8.096969696969698,5.137931034482759
2020,12,Oklahoma,Tulsa,0.45862068965517244,20.496296296296297,0.027581818,8.096969696969698,19.037037037037038
2020,12,Oklahoma,Tulsa,0.45862068965517244,20.496296296296297,0.027581818,8.096969696969698,25.581818181818182
2020,12,Oklahoma,Tulsa,0.45862068965517244,20.496296296296297,0.027581818,8.096969696969698,40.763636363636365
2020,12,Oklahoma,Washington,0,0,0.0302,7.137096774193548,27.9
2020,12,Oklahoma,Washington,0,0,0.0302,7.137096774193548,37.274193548387096
2020,12,Texas,Atascosa,0,0,0,5.54516129,30.161290322580644
2020,12,Texas,Bell,0,14.445833333333333,0.032909091,4.248387096774193,13.291666666666666
2020,12,Texas,Bell,0,14.445833333333333,0.032909091,4.248387096774193,30.472727272727273
2020,12,Texas,Bell,0,14.445833333333333,0.032909091,4.248387096774193,23.548387096774192
2020,12,Texas,Bexar,0.6129032258064516,17.413392857142856,0.0373,6.9848,7.032258064516129
2020,12,Texas,Bexar,0.6129032258064516,17.413392857142856,0.0373,6.9848,16.044642857142858
2020,12,Texas,Bexar,0.6129032258064516,17.413392857142856,0.0373,6.9848,34.544444444444444
2020,12,Texas,Bexar,0.6129032258064516,17.413392857142856,0.0373,6.9848,36.672
2020,12,Texas,Bowie,0,0,0,9.051612903225807,44.806451612903224
2020,12,Texas,Brazoria,0,14.21578947368421,0.033071429,0,13.052631578947368
2020,12,Texas,Brazoria,0,14.21578947368421,0.033071429,0,30.571428571428573
2020,12,Texas,Brazos,0,0,0,5.296774193548386,29.419354838709676
2020,12,Texas,Brewster,0,0,0.041173913,3.585185185185185,38.17391304347826
2020,12,Texas,Brewster,0,0,0.041173913,3.585185185185185,19.85185185185185
2020,12,Texas,Cameron,0,0,0.036916667,7.520967741935484,34.083333333333336
2020,12,Texas,Cameron,0,0,0.036916667,7.520967741935484,36.435483870967744
2020,12,Texas,Collin,0,0,0.029633333333333334,0,27.433333333333334
2020,12,Texas,Culberson,0,0,0,3.25,16.3
